page_index,fact_check_id,fact_check_explanation_title,fact_check_explanation_summary,fact_check_image_url_thumbnail,fact_check_date,fact_check_page_url
9,braverman-asylum-initial-decision-backlog,The total asylum initial decision backlog has increased since December,"The home secretary’s claim that the backlog is down by 17,000 refers only to applications made before 28 June 2022.",https://www.fullfact.org/media/_versions/braverman_homepage_article.jpg,2023-06-06,https://www.fullfact.org/immigration/braverman-asylum-initial-decision-backlog/
9,arc-de-triomphe-pride-sculpture-animation,‘Pride installation' on Arc de Triomphe is animated video,Claims suggesting that the iconic Paris monument has been decorated with a rainbow sculpture have been shared hundreds of times online.,https://www.fullfact.org/media/_versions/canmandawe-znsvp6mzikq-unsplash_(1)_homepage_article.jpg,2023-06-05,https://www.fullfact.org/online/arc-de-triomphe-pride-sculpture-animation/
9,AI-drone-attack-air-force,The US Air Force has denied that an AI-powered drone ‘attacked’ operators in a simulation,The airman who was the original source of the widely reported claims has since said he “mis-spoke” and had been describing a “thought experiment”.,https://www.fullfact.org/media/_versions/predator_drone_021_(1)_homepage_article.jpg,2023-06-02,https://www.fullfact.org/news/AI-drone-attack-air-force/
9,missing-boy-brandon-smith-doncaster-whaley-bridge-gateshead,Hoax posts about missing boy ‘Brandon Smith’ shared across England,"Identical posts have appeared in social media groups for communities in Doncaster, Whaley Bridge and Gateshead.",https://www.fullfact.org/media/_versions/dawid-sokolowski-rqnarqcevse-unsplash_(2)_(1)_homepage_article.jpg,2023-06-02,https://www.fullfact.org/online/missing-boy-brandon-smith-doncaster-whaley-bridge-gateshead/
9,andrea-jenkyns-echr-withdrawal,Millions did not vote in favour of the UK withdrawing from the ECHR,Brexit did not have any direct impact on the laws relating to human rights in the UK.,https://www.fullfact.org/media/_versions/jenkyns_homepage_article.jpeg,2023-06-02,https://www.fullfact.org/news/andrea-jenkyns-echr-withdrawal/
9,tv-licence-prison-sentence,You cannot be sent to prison just for failing to pay your TV licence,The only punishment available is a fine. Failure to pay the fine is a separate offence that can ultimately result in a prison sentence.,https://www.fullfact.org/media/_versions/glenn-carstens-peters-eoqhsffbhrk-unsplash_(1)_homepage_article.jpg,2023-06-01,https://www.fullfact.org/online/tv-licence-prison-sentence/
9,missing-boy-family-pet,Fake missing child post uses photo of boy witnessing family pet being put down,The posts claiming the boy has gone missing in the UK use an image shared by a woman in the US in 2020.,https://www.fullfact.org/media/_versions/fotor_2023-6-1_16_25_13_homepage_article.png,2023-06-01,https://www.fullfact.org/online/missing-boy-family-pet/
9,5G-covid-vaccine-deaths,5G is not triggering nanotechnology in the Covid vaccines,A video showing people collapsing claims to show deaths due to 5G activating ingredients injected into them.,https://www.fullfact.org/media/_versions/vaccines-09-00065-g001.webp_resized_homepage_article.png,2023-05-31,https://www.fullfact.org/health/5G-covid-vaccine-deaths/
9,covid-vaccines-saved-many-lives,The Covid-19 vaccines saved many lives,A widespread meme on social media is clearly wrong when it suggests there is no evidence that the Covid vaccines saved any lives at all.,https://www.fullfact.org/media/_versions/31_may_2023_daniel-schludi-magznecmcug-unsplash_(1)_homepage_article.jpg,2023-05-31,https://www.fullfact.org/health/covid-vaccines-saved-many-lives/
9,the-sun-net-migration-graph,Sun corrects net migration graph which didn’t reflect the latest data,A graph published on the newspaper’s website suggested a steeper recent rise in net migration than that shown by Office for National Statistics figures.,https://www.fullfact.org/media/_versions/uk_border_homepage_article.jpg,2023-05-31,https://www.fullfact.org/immigration/the-sun-net-migration-graph/
9,uk-eu-fish-humans-channel,Not all fish in the Channel belong to the EU,A post on Facebook also makes a misleading claim about small boat crossings to the UK.,https://www.fullfact.org/media/_versions/white_cliffs_of_dover_02_(1)_homepage_article.jpg,2023-05-31,https://www.fullfact.org/online/uk-eu-fish-humans-channel/
9,search-for-birth-parents-hoax-seattle-picture,Fake birth parents appeal on Facebook uses US photographer’s picture,"The image used in two posts was taken from a Seattle photographer’s website, despite the claim that the person searching was born in both Plymouth and Bristol.",https://www.fullfact.org/media/_versions/fotor_2023-5-31_14_5_7_homepage_article.png,2023-05-31,https://www.fullfact.org/online/search-for-birth-parents-hoax-seattle-picture/
