page_index,fact_check_id,fact_check_explanation_title,fact_check_explanation_summary,fact_check_image_url_thumbnail,fact_check_date,fact_check_page_url
124,PCR-context,The BMJ didn’t say PCR tests are useless,"A social media post uses a BMJ article to support a claim about PCR testing, but doesn’t include some important context about the article it’s referencing.",https://www.fullfact.org/media/_versions/pcr_tests_homepage_article.jpg,2021-06-25,https://www.fullfact.org/online/PCR-context/
124,children-CPR,NHS says you should perform rescue breaths on children who aren’t breathing,A widely shared infographic suggests that CPR for children involves chest compressions only. But NHS advice is to also give rescue breaths (mouth to mouth).,https://www.fullfact.org/media/_versions/paed_cpr__homepage_article.jpg,2021-06-25,https://www.fullfact.org/online/children-CPR/
124,instagram-post-gets-it-wrong-about-covid-19-vaccines-and-animal-testing,Instagram post gets it wrong about Covid-19 vaccines and animal testing,An Instagram post has repeated falsehoods about the survival rate for Covid-19 and vaccine testing on animals.,https://www.fullfact.org/media/_versions/fb_vaccine_proximity_pic_homepage_article.jpg,2021-06-24,https://www.fullfact.org/online/instagram-post-gets-it-wrong-about-covid-19-vaccines-and-animal-testing/
124,vaccine-covid-deaths-summer,Government modelling not proof of vaccine ‘genocide’,"Estimates that most people who will die of Covid this summer will be vaccinated reflects the high rate of vaccination, not any harm of vaccines.",https://www.fullfact.org/media/_versions/vaccines_homepage_article.jpg,2021-06-24,https://www.fullfact.org/online/vaccine-covid-deaths-summer/
124,facebook-post-about-poppy-graffiti-mosque-misleading,Facebook post about poppy graffiti on mosque is misleading,A Facebook post about two men who defaced a mosque with a poppy picture doesn’t say what other offences they admitted.,https://www.fullfact.org/media/_versions/poppy_mosque_homepage_article.jpg,2021-06-24,https://www.fullfact.org/online/facebook-post-about-poppy-graffiti-mosque-misleading/
124,vaccinated-passengers-spain-russia,Vaccinated people are not warned against flying,"This Covid-19 rumour has spread from Russia to Spain to Australia and the UK, but it isn’t true.",https://www.fullfact.org/media/_versions/f584j8_24_june_2021_homepage_article.jpg,2021-06-24,https://www.fullfact.org/online/vaccinated-passengers-spain-russia/
124,nhs-data-cut-off,The deadline for opting out of the NHS GP data collection has changed,NHS Digital will start collecting the data at the start of September.,https://www.fullfact.org/media/_versions/d0k3fj_(1)_homepage_article.jpg,2021-06-23,https://www.fullfact.org/online/nhs-data-cut-off/
124,british-airways-covid-vaccine,British Airways hasn’t told their pilots they don’t need Covid-19 vaccine,A Facebook post has also shared baseless claims that some airlines are considering banning vaccinated passengers.,https://www.fullfact.org/media/_versions/fb_ba_vaccine_homepage_article.jpg,2021-06-23,https://www.fullfact.org/online/british-airways-covid-vaccine/
124,scotland-smoking-ban-heart-attack,Herald suggests Scotland’s 2006 smoking ban behind drop in heart attacks since 1990,An article in The Herald misleadingly suggested the 2006 Scottish smoking ban was behind a 74% drop in heart attacks since 1990.,https://www.fullfact.org/media/_versions/smokers_homepage_article.jpg,2021-06-23,https://www.fullfact.org/health/scotland-smoking-ban-heart-attack/
124,who-alcohol-women,The WHO hasn’t said women should be banned from drinking,"Confusion seems to stem from a published first draft of the WHO’s global alcohol action plan, which talks about ‘appropriate’ prevention measures among women who are pregnant or of 'childbearing …",https://www.fullfact.org/media/_versions/women_drinking__homepage_article.jpg,2021-06-22,https://www.fullfact.org/health/who-alcohol-women/
124,bronson-huntley-different-prisons,Charles Bronson has not attacked Ian Huntley,The two men are in different prisons.,https://www.fullfact.org/media/_versions/ce9hcc_22_june_2021_homepage_article.jpg,2021-06-22,https://www.fullfact.org/online/bronson-huntley-different-prisons/
124,face-coverings,You do not need a doctor’s letter to prove exemption from face coverings,Wearing face coverings in certain settings is now a legal requirement but you do not need a doctor’s letter to prove that you are exempt.,https://www.fullfact.org/media/_versions/mask_exemptions_homepage_article.jpg,2021-06-22,https://www.fullfact.org/online/face-coverings/
