page_index,fact_check_id,fact_check_explanation_title,fact_check_explanation_summary,fact_check_image_url_thumbnail,fact_check_date,fact_check_page_url
280,stops-and-searches-are-becoming-less-common,Stops and searches are becoming less common,The use of stop and search powers across England and Wales has fallen significantly over the past few years.,https://www.fullfact.org/media/_versions/stop-and-search-zone_homepage_article.jpg,2017-08-10,https://www.fullfact.org/crime/stops-and-searches-are-becoming-less-common/
280,how-many-international-students-leave-after-studying-uk,How many international students leave after studying in the UK?,"There aren’t official figures to prove how many international students return home after their studies, and the available evidence which might give an indication is contradictory.",https://www.fullfact.org/media/_versions/student_migration_homepage_article.jpg,2017-08-08,https://www.fullfact.org/immigration/how-many-international-students-leave-after-studying-uk/
280,are-more-working-class-students-dropping-out-university,Are more working class students dropping out of university?,The proportion of first time UK students from disadvantaged areas leaving higher education during or after the first year of their degree in England is at its highest level for …,https://www.fullfact.org/media/_versions/university-lecture-hall_homepage_article.jpg,2017-08-07,https://www.fullfact.org/education/are-more-working-class-students-dropping-out-university/
280,what-prevent-strategy,What is the Prevent strategy?,BBC Question Time on 25 May featured a lot of discussion about the government’s Prevent strategy. But what is Prevent?,https://www.fullfact.org/media/_versions/prevent-image_homepage_article.jpg,2017-08-07,https://www.fullfact.org/law/what-prevent-strategy/
280,european-airport-delays-brexit-blame,European airport delays—is Brexit to blame?,"The controls affect all passengers entering and leaving the European border-free Schengen area, not just UK citizens.",https://www.fullfact.org/media/_versions/queues_in_eu_airports_cropped_homepage_article.jpg,2017-08-04,https://www.fullfact.org/europe/european-airport-delays-brexit-blame/
280,does-government-spend-50-billion-year-disabled-people,Does the government spend £50 billion a year on disabled people?,"The government spends around £50 billion on benefits which either go wholly or in part to disabled people, people with health conditions and their carers, including housing benefit and income …",https://www.fullfact.org/media/_versions/carers-allowance-form_homepage_article.jpg,2017-08-03,https://www.fullfact.org/economy/does-government-spend-50-billion-year-disabled-people/
280,state-prisons-england-and-wales,The state of prisons in England and Wales,"Prisoner numbers, prison staff numbers and levels of violence in English and Welsh jails.",https://www.fullfact.org/media/_versions/prison-facebook_homepage_article.jpg,2017-08-02,https://www.fullfact.org/crime/state-prisons-england-and-wales/
280,are-mental-health-nurse-numbers-down,Are mental health nurse numbers down?,"There are 5,000 fewer mental health nurses since 2010, using a broader definition of mental health nurses used by NHS Digital, there are 7,000 fewer.",https://www.fullfact.org/media/_versions/mental-health-nurse-station_homepage_article.jpg,2017-07-31,https://www.fullfact.org/health/are-mental-health-nurse-numbers-down/
280,muslims-uk-viral-poster-factchecked,"Muslims in the UK: the viral poster, factchecked",A post is circulating on social media making several claims about Muslims in the UK. Much of it is wrong.,https://www.fullfact.org/media/_versions/mosque_homepage_article.jpg,2017-07-31,https://www.fullfact.org/news/muslims-uk-viral-poster-factchecked/
280,does-eu-say-its-safe-eat-chicken-rinsed-chlorine,Does the EU say it's safe to eat chicken rinsed in chlorine?,"The EU's food standards arm says there are ""no safety concerns"" with the process of washing chicken with chlorine, but has raised other concerns about hygiene.",https://www.fullfact.org/media/_versions/chlorinated-chicken-swimming-pool_homepage_article.jpg,2017-07-26,https://www.fullfact.org/europe/does-eu-say-its-safe-eat-chicken-rinsed-chlorine/
280,can-you-be-single-market-without-being-eu-member,Can you be in the single market without being an EU member?,It’s technically possible for a non-EU member to be in the single market. But this arrangement means accepting rules set by the EU.,https://www.fullfact.org/media/_versions/eu_goodbye_homepage_article.jpg,2017-07-24,https://www.fullfact.org/europe/can-you-be-single-market-without-being-eu-member/
280,adult-social-care-england,Adult social care in England,"Adult social care is the support provided to adults with physical or learning disabilities, or physical or mental illnesses.",https://www.fullfact.org/media/_versions/adult_care_homepage_article.jpg,2017-07-24,https://www.fullfact.org/health/adult-social-care-england/
