page_index,fact_check_id,fact_check_explanation_title,fact_check_explanation_summary,fact_check_image_url_thumbnail,fact_check_date,fact_check_page_url
242,what-will-happen-european-health-insurance-card-and-emergency-medical-treatment-after-brexit,What will happen to the European Health Insurance Card and emergency medical treatment after Brexit?,"This article is part of our Ask Full Fact series on Brexit, answering your questions about Brexit and the latest negotiations between the UK and the EU.",https://www.fullfact.org/media/_versions/ehic_homepage_article.jpg,2018-12-04,https://www.fullfact.org/europe/what-will-happen-european-health-insurance-card-and-emergency-medical-treatment-after-brexit/
242,can-we-unilaterally-quit-withdrawal-agreementbackstop-future,Can we unilaterally quit the withdrawal agreement or backstop in future?,"This article is part of our Ask Full Fact series on Brexit, answering your questions about Brexit and the latest negotiations between the UK and the EU.",https://www.fullfact.org/media/_versions/quit-the-agreement_homepage_article.jpg,2018-12-04,https://www.fullfact.org/europe/can-we-unilaterally-quit-withdrawal-agreementbackstop-future/
242,can-article-50-be-extended-or-stopped-and-how-would-happen,"Can Article 50 be extended or stopped, and how would this happen?","This article is part of our Ask Full Fact series on Brexit, answering your questions about Brexit and the latest negotiations between the UK and the EU.",https://www.fullfact.org/media/_versions/article-50-extemd_homepage_article.jpg,2018-12-04,https://www.fullfact.org/europe/can-article-50-be-extended-or-stopped-and-how-would-happen/
242,bbc-question-time-recap-and-factcheck-penzance,BBC Question Time: Recap and Factcheck,"Question Time was in Penzance this week and the panel discussed the Brexit withdrawal agreement, the TV debate and young people's mental health.",https://www.fullfact.org/media/_versions/181130-penzance-_homepage_article.jpg,2018-11-30,https://www.fullfact.org/news/bbc-question-time-recap-and-factcheck-penzance/
242,brexit-questions-answered,Ask Full Fact: your Brexit questions answered,"Your questions about Brexit answered, including the withdrawal agreement, the ""divorce bill"", Article 50, and the prospect of ""no deal"".",https://www.fullfact.org/media/_versions/brexit-concept-facebook_homepage_article.jpg,2018-11-29,https://www.fullfact.org/europe/brexit-questions-answered/
242,how-long-will-we-be-paying-divorce-bill,How long will we be paying the divorce bill?,"This article is part of our Ask Full Fact series on Brexit, answering your questions about Brexit and the latest negotiations between the UK and the EU.",https://www.fullfact.org/media/_versions/divorce-bill_homepage_article.jpg,2018-11-29,https://www.fullfact.org/europe/how-long-will-we-be-paying-divorce-bill/
242,trade-deals-transition-period,Will the UK be able to do separate trade deals during the transition period?,"This article is part of our Ask Full Fact series on Brexit, answering your questions about Brexit and the latest negotiations between the UK and the EU.",https://www.fullfact.org/media/_versions/trade-deals-wa_homepage_article.jpg,2018-11-29,https://www.fullfact.org/europe/trade-deals-transition-period/
242,will-there-still-be-transition-period-if-we-leave-no-deal,Will there still be a transition period if we leave with no deal?,"This article is part of our Ask Full Fact series on Brexit, answering your questions about Brexit and the latest negotiations between the UK and the EU.",https://www.fullfact.org/media/_versions/no-deal_homepage_article.jpg,2018-11-29,https://www.fullfact.org/europe/will-there-still-be-transition-period-if-we-leave-no-deal/
242,spain-veto-withdrawal-bill,Can Spain really veto the withdrawal bill?,"This article is part of our Ask Full Fact series on Brexit, answering your questions about Brexit and the latest negotiations between the UK and the EU.",https://www.fullfact.org/media/_versions/spain-veto_homepage_article.jpg,2018-11-29,https://www.fullfact.org/europe/spain-veto-withdrawal-bill/
242,uk-economic-growth-within-g7,UK economic growth within the G7,"The UK had the fastest growing economy in the G7 in 2015, middling growth in 2016 and became the slowest grower in 2017.",https://www.fullfact.org/media/_versions/stock-market-07-08-2018_homepage_article.jpg,2018-11-28,https://www.fullfact.org/economy/uk-economic-growth-within-g7/
242,brexit-deal-immigration,What does the latest Brexit deal mean for immigration?,"If parliament approves the withdrawal agreement negotiated by the UK and EU, the plan is for free movement of people between the UK and EU to end in 2021.",https://www.fullfact.org/media/_versions/brexit-and-immigration_homepage_article.jpg,2018-11-28,https://www.fullfact.org/europe/brexit-deal-immigration/
242,claim-about-children-diabetes-completely-wrong,This claim about children with diabetes is completely wrong,A report in the Express said that ten years ago no child had type 2 diabetes – that’s wrong,https://www.fullfact.org/media/_versions/kgc8w9-edit_homepage_article.jpg,2018-11-27,https://www.fullfact.org/health/claim-about-children-diabetes-completely-wrong/
