page_index,fact_check_id,fact_check_explanation_title,fact_check_explanation_summary,fact_check_image_url_thumbnail,fact_check_date,fact_check_page_url
449,london-mayor-accused-using-misleading-police-figures,"London Mayor accused of using ""misleading"" police figures",This article has been updated Mayor of London Boris Johnson found himself under fire at the tail end of last week after he claimed that the number of police officers …,,2013-03-22,https://www.fullfact.org/crime/london-mayor-accused-using-misleading-police-figures/
449,rising-cost-public-transport-leaving-us-out-pocket,Is the rising cost of public transport leaving us out of pocket?,"Rail and bus fare increases are always in the news. But how much are we actually spending on these fares, and are they impacting on our budgets?",,2013-03-22,https://www.fullfact.org/news/rising-cost-public-transport-leaving-us-out-pocket/
449,budget-helping-first-time-buyers-or-second-home-owners,Is the Budget helping first-time buyers or second home owners?,"As George Osborne said that his Budget would give first-time buyers a leg-up onto the housing ladder, the Labour party argued that the Government's policy would instead encourage the wealthiest …",,2013-03-21,https://www.fullfact.org/economy/budget-helping-first-time-buyers-or-second-home-owners/
449,are-342-children-day-being-pushed-poverty,Are 342 children a day being pushed into poverty?,"Is child poverty due to grow by a rate of 342 children a day? And if so, why?",,2013-03-20,https://www.fullfact.org/economy/are-342-children-day-being-pushed-poverty/
449,budget-2013-where-money-coming-and-where-it-going,"Budget 2013: where is the money coming from, and where is it going?","George Osborne's fourth Budget was certainly keenly-anticipated, but what will his announcements mean ""on the shop floor""? Full Fact puts the figures in context.",,2013-03-20,https://www.fullfact.org/economy/budget-2013-where-money-coming-and-where-it-going/
449,caps-meters-and-accounts-social-care-economy,"Caps, meters and accounts - the social care 'economy'","As George Osborne announced in his Budget that the Government would introduce a cap on social care costs a year earlier than planned, how does this impact on Labour's claim …",,2013-03-19,https://www.fullfact.org/news/caps-meters-and-accounts-social-care-economy/
449,tax-free-childcare-will-parents-be-better,Tax-free childcare: will parents be better off?,"Working parents are set to receive £1,200 a year for every child to help with the rising costs of childcare. But does this cover all other cuts to child support?",,2013-03-19,https://www.fullfact.org/economy/tax-free-childcare-will-parents-be-better/
449,budget-blues,Budget blues?,"In his speech to the National Conservative Convention over the weekend, David Cameron was championing his Government's economic achievements. With Chancellor George Osborne under attack from all sides, what do …",,2013-03-18,https://www.fullfact.org/economy/budget-blues/
449,cost-renewable-energy-pushing-households-fuel-poverty,Is the cost of renewable energy pushing households into fuel poverty?,The Coalition and the Opposition continue to disagree on which party has a better record in office when it comes to lifting people out of fuel poverty. There's also debate …,,2013-03-15,https://www.fullfact.org/news/cost-renewable-energy-pushing-households-fuel-poverty/
449,whats-behind-shortfall-school-places,What's behind the shortfall of school places?,"As the UK faces a crisis in school places, Full Fact hunts for the guilty party. We look at funding and rising birth rates.",,2013-03-15,https://www.fullfact.org/education/whats-behind-shortfall-school-places/
449,nhs-victim-its-own-success,"Is the NHS ""a victim of its own success""?","As a nation, we are entering a Silver Age. Courtesy of modern medicine, more of us are living longer. At one level, this is a huge achievement. But it will …",,2013-03-14,https://www.fullfact.org/health/nhs-victim-its-own-success/
449,did-labour-decimate-manufacturing,Did Labour decimate manufacturing?,Both the PM and the Chancellor claimed that Labour brought manufacturing to its knees. Is this accurate? Historical and international data give us a different perspective.,,2013-03-13,https://www.fullfact.org/economy/did-labour-decimate-manufacturing/
