page_index,fact_check_id,fact_check_explanation_title,fact_check_explanation_summary,fact_check_image_url_thumbnail,fact_check_date,fact_check_page_url
327,immigration-and-nhs-staff,EU immigration and NHS staff,"What proportion of NHS staff come from the EU, and what could leaving the EU mean for the future workforce?",https://www.fullfact.org/media/_versions/eu-migration-and-nhs-staff_homepage_article.jpg,2016-07-11,https://www.fullfact.org/immigration/immigration-and-nhs-staff/
327,7-julys-bbc-question-time-factchecked,"7 July's BBC Question Time, factchecked","We've checked the panel's claims on the UK economy, immigration and wages, voting in the EU referendum and Labour party membership figures.",https://www.fullfact.org/media/_versions/bbc_qt_image_july_7_homepage_article.png,2016-07-08,https://www.fullfact.org/europe/7-julys-bbc-question-time-factchecked/
327,what-does-leaving-eu-mean-pensions,What does leaving the EU mean for pensions?,We look at what the impact of leaving the EU will be on pensions in the UK.,https://www.fullfact.org/media/_versions/pensions_homepage_article.jpg,2016-07-07,https://www.fullfact.org/europe/what-does-leaving-eu-mean-pensions/
327,uk-leaving-eu-intro,What does leaving the EU mean for the UK?,We look at what the impact of leaving the EU will be on major policy areas in the UK.,https://www.fullfact.org/media/_versions/general_homepage_article.jpg,2016-07-07,https://www.fullfact.org/europe/uk-leaving-eu-intro/
327,what-does-leaving-eu-mean-foreign-policy,What does leaving the EU mean for foreign policy?,We look at what the impact of leaving the EU will be on foreign policy in the UK.,https://www.fullfact.org/media/_versions/foreign-policy_homepage_article.jpg,2016-07-07,https://www.fullfact.org/europe/what-does-leaving-eu-mean-foreign-policy/
327,what-does-leaving-eu-mean-social-security,What does leaving the EU mean for social security?,We look at what the impact of leaving the EU will be on social security in the UK.,https://www.fullfact.org/media/_versions/social-security_homepage_article.jpg,2016-07-07,https://www.fullfact.org/europe/what-does-leaving-eu-mean-social-security/
327,what-does-leaving-eu-mean-fishing,What does leaving the EU mean for fishing?,We look at what the impact of leaving the EU will be on fishing policies in the UK.,https://www.fullfact.org/media/_versions/fishing_homepage_article.jpg,2016-07-07,https://www.fullfact.org/europe/what-does-leaving-eu-mean-fishing/
327,what-does-leaving-eu-mean-defence,What does leaving the EU mean for defence?,We look at what the impact of leaving the EU will be on defence in the UK.,https://www.fullfact.org/media/_versions/defence_homepage_article.jpg,2016-07-07,https://www.fullfact.org/europe/what-does-leaving-eu-mean-defence/
327,what-does-leaving-eu-mean-international-development,What does leaving the EU mean for international development?,We look at what the impact of leaving the EU will be on international development policies in the UK.,https://www.fullfact.org/media/_versions/int-development_homepage_article.jpg,2016-07-07,https://www.fullfact.org/europe/what-does-leaving-eu-mean-international-development/
327,regional-pay-investment-and-nhs-spending-prime-ministers-questions-factchecked,"Regional pay, investment and going to war: Prime Minister's Questions, factchecked","We've factchecked claims from Prime Minister's Questions on regional pay and investment, NHS spending and conventions on going to war.",https://www.fullfact.org/media/_versions/pmqs-dispatch-box-social_homepage_article.jpg,2016-07-06,https://www.fullfact.org/economy/regional-pay-investment-and-nhs-spending-prime-ministers-questions-factchecked/
327,what-does-leaving-eu-mean-consumers,What does leaving the EU mean for consumers?,We look at what the impact of leaving the EU will be on consumer policy in the UK.,https://www.fullfact.org/media/_versions/consumer-rights_homepage_article.jpg,2016-07-06,https://www.fullfact.org/europe/what-does-leaving-eu-mean-consumers/
327,school-spending-or-down,School spending: up or down?,"As teachers walk out, we investigate whether the schools budget is being cut or not.",https://www.fullfact.org/media/_versions/gdk7f0_consolidation_homepage_article.jpg,2016-07-05,https://www.fullfact.org/education/school-spending-or-down/
