page_index,fact_check_id,fact_check_explanation_title,fact_check_explanation_summary,fact_check_image_url_thumbnail,fact_check_date,fact_check_page_url
411,no-simple-explanation-child-mortality-gap,'No simple explanation' for child mortality gap,Full Fact Live: factchecking in brief from Full Fact and elsewhere.,,2014-05-01,https://www.fullfact.org/health/no-simple-explanation-child-mortality-gap/
411,first-employer-based-estimates-zero-hour-contracts,First employer-based estimates of 'zero hour contracts',Full Fact Live: factchecking in brief from Full Fact and elsewhere.,,2014-04-30,https://www.fullfact.org/news/first-employer-based-estimates-zero-hour-contracts/
411,ukip-support-stronger-among-those-certain-vote,UKIP support stronger among those certain to vote,Full Fact Live: factchecking in brief from Full Fact and elsewhere.,,2014-04-30,https://www.fullfact.org/news/ukip-support-stronger-among-those-certain-vote/
411,cancer-biggest-killer-every-age,Is cancer the biggest killer at every age?,"It's claimed this week that cancer is the biggest killer in every age group, but the figures give us reason to differ.",,2014-04-30,https://www.fullfact.org/health/cancer-biggest-killer-every-age/
411,inequality-its-lowest-level-80s,Inequality at its lowest level since 80s,Full Fact Live: factchecking in brief from Full Fact and elsewhere.,,2014-04-30,https://www.fullfact.org/news/inequality-its-lowest-level-80s/
411,violence-schools-whats-evidence,Violence in schools: what's the evidence?,Are recent incidents of pupil on teacher violence reflective of a broader increase?,,2014-04-29,https://www.fullfact.org/education/violence-schools-whats-evidence/
411,tube-ticket-offices-used-more-claimed,Tube ticket offices used more than claimed,Full Fact Live: factchecking in brief from Full Fact and elsewhere.,,2014-04-29,https://www.fullfact.org/news/tube-ticket-offices-used-more-claimed/
411,online-abuse-increasing-while-arrests-are-falling,Is online abuse increasing while arrests are falling?,What can data from the Child Exploitation and Online Protection Centre tell us about the trends?,,2014-04-28,https://www.fullfact.org/crime/online-abuse-increasing-while-arrests-are-falling/
411,how-much-help-help-work,How much help is Help to Work?,Today Employment minister Esther McVey claimed that the pilot for the government's new Help to Work scheme had meant people had worked an extra 9-11 days. We looked into the …,,2014-04-28,https://www.fullfact.org/economy/how-much-help-help-work/
411,fewer-one-14-job-seekers-lack-basic-literacy-skills,Fewer than one in 14 job seekers lack basic literacy skills,Full Fact Live: factchecking in brief from Full Fact and elsewhere.,,2014-04-28,https://www.fullfact.org/education/fewer-one-14-job-seekers-lack-basic-literacy-skills/
411,foreign-national-offenders-prison-or-leaving-country,Foreign national offenders: in prison or leaving the country?,"As the Public Accounts Committee releases its report into the performance of the prison system, both Labour and the Coalition's record while overseeing the service comes under scrutiny.",https://www.fullfact.org/media/_versions/foreign-national-offenders_homepage_article.jpg,2014-04-25,https://www.fullfact.org/immigration/foreign-national-offenders-prison-or-leaving-country/
411,eborders-project-will-still-supplement-migration-data,'eBorders' project will still supplement migration data,Full Fact Live: factchecking in brief from Full Fact and elsewhere.,,2014-04-24,https://www.fullfact.org/immigration/eborders-project-will-still-supplement-migration-data/
