page_index,fact_check_id,fact_check_explanation_title,fact_check_explanation_summary,fact_check_image_url_thumbnail,fact_check_date,fact_check_page_url
443,eu-migrants-and-benefits-whats-price-caving,"EU migrants and benefits: what's the price of ""caving in""?","The Government and the EU Commission are at loggerheads over benefit entitlements of migrants. Iain Duncan Smith has said that ""caving in"" to their demands would cost the taxpayer £155 …",,2013-05-31,https://www.fullfact.org/europe/eu-migrants-and-benefits-whats-price-caving/
443,terror-alert-do-intelligence-services-lack-access-quarter-terrorists-online-activities,Terror alert: do intelligence services lack access to a quarter of terrorists' online activities?,"In the wake of the Woolwich terror attack, there are calls for MI5 to get full access to people's internet activities. Nick Herbert MP has said that intelligence services currently …",,2013-05-30,https://www.fullfact.org/crime/terror-alert-do-intelligence-services-lack-access-quarter-terrorists-online-activities/
443,falling-net-migration-hitting-uk-universities,Is falling net migration hitting UK universities?,"Business Secretary Vince Cable made headlines today by claiming that his Government's immigration target was ""distorting the debate on sensible university policy"". Do the figures support him?",,2013-05-30,https://www.fullfact.org/education/falling-net-migration-hitting-uk-universities/
443,who-lives-dangerous-home,Who lives in a dangerous home?,"Hundreds of thousands of families and pensioners are living in sub-standard accommodation, say Labour. How do they know?",,2013-05-28,https://www.fullfact.org/news/who-lives-dangerous-home/
443,pcc-upholds-newspapers-voodoo-poll-reporting,PCC upholds newspaper's voodoo poll reporting,"Earlier this month the Press Complaints Commission (PCC) decided the Sun had not been ""significantly misleading"" after Full Fact complained the newspaper had used 'voodoo polling' to justify an article …",,2013-05-28,https://www.fullfact.org/news/pcc-upholds-newspapers-voodoo-poll-reporting/
443,londons-booming-population-down-migrants,London's booming population: down to migrants?,"When commenting on population growth and the shortage of school places in London, Boris Johnson said the rise was not a function of immigration. Does this claim stack up?",,2013-05-28,https://www.fullfact.org/immigration/londons-booming-population-down-migrants/
443,mps-question-ministers-about-benefit-statistics,MPs to question Ministers about benefit statistics,MPs plan to question Ministers from the Department for Work and Pensions about its media handling of benefit statistics. This follows Iain Duncan Smith's claims last month about the success …,,2013-05-23,https://www.fullfact.org/economy/mps-question-ministers-about-benefit-statistics/
443,release-prison-how-early-too-early,Release from prison: how early is too early?,"As the Justice Secretary is reported to be 'considering' changes to UK sentencing policy, Full Fact checks out how things work at the moment.",,2013-05-22,https://www.fullfact.org/crime/release-prison-how-early-too-early/
443,eu-membership-worth-3500-household,"Is EU membership worth £3,500 per household?","With Britain's EU membership once more under the spotlight, is it the case that our membership is worth £3,500 to every UK household?",,2013-05-22,https://www.fullfact.org/europe/eu-membership-worth-3500-household/
443,freedom-information-reveals-who-wins-and-loses-2013,Freedom of information reveals who wins and loses in 2013,"Last month the Chancellor George Osborne boldly announced: ""This month, 9 out of 10 working households will be better off as a result of the changes we are making... And …",,2013-05-21,https://www.fullfact.org/economy/freedom-information-reveals-who-wins-and-loses-2013/
443,how-many-women-die-every-year-due-domestic-violence,How many women die every year due to domestic violence?,As the Independent Police Complaints Commission reported today on serious police failings in the case of Maria Stubbings - who was killed by her partner in 2008 - Today programme …,,2013-05-21,https://www.fullfact.org/news/how-many-women-die-every-year-due-domestic-violence/
443,will-london-be-mostly-foreign-2031,Will London be mostly foreign by 2031?,The Sun newspaper reported today that London will play host to seven million foreigners and five million British people by 2031.,,2013-05-20,https://www.fullfact.org/immigration/will-london-be-mostly-foreign-2031/
