page_index,fact_check_id,fact_check_explanation_title,fact_check_explanation_summary,fact_check_image_url_thumbnail,fact_check_date,fact_check_page_url
477,are-500000-jobs-arriving-jobcentres-every-week,"Are 500,000 jobs arriving in Jobcentres every week?","Work and Pensions Secretary Iain Duncan Smith claimed this morning that 500,000 new jobs are being added to Jobcentres every week - a claim he also made two years ago. …",,2012-06-14,https://www.fullfact.org/news/are-500000-jobs-arriving-jobcentres-every-week/
477,prime-minister-leveson-inquiry-he-right-about-ministerial-standards-investigations,The Prime Minister at the Leveson Inquiry: Is he right about Ministerial Standards investigations?,Does yesterday's letter mean there is no role left for the Independent Adviser on Ministers' Interests on Jeremy Hunt?,,2012-06-14,https://www.fullfact.org/news/prime-minister-leveson-inquiry-he-right-about-ministerial-standards-investigations/
477,has-there-been-rapid-and-dramatic-increase-affordable-homes,Has there been a 'rapid and dramatic' increase in affordable homes?,"Housing Minister Grant Shapps has come under fire in the last few days after hailing a ""massive increase"" in new affordable homes. But has he interpreted the statistics correctly?",,2012-06-13,https://www.fullfact.org/news/has-there-been-rapid-and-dramatic-increase-affordable-homes/
477,38-billion-defence-budget-black-hole-filling-gaps,£38 billion defence budget black hole: filling in the gaps,"Just under 4,000 armed forces personnel woke up to the news today that their services were no longer required, as the Ministry of Defence looks to curb its spending on …",,2012-06-12,https://www.fullfact.org/news/38-billion-defence-budget-black-hole-filling-gaps/
477,stop-and-search-are-black-people-over-represented,Stop and search: are black people over-represented?,"Readers of the Guardian, Daily Mail and Telegraph this morning were presented with more headlines implying police bias when using stop and search powers. The Guardian and the Mail, however, …",,2012-06-12,https://www.fullfact.org/crime/stop-and-search-are-black-people-over-represented/
477,are-120000-problem-families-costing-taxpayer-9bn,"Are 120,000 'problem' families costing the taxpayer £9bn?","The Government has announced a £450m crackdown on a group of households said to cost the taxpayer £9bn. But who are these families, and are they quite the burden claimed?",,2012-06-11,https://www.fullfact.org/news/are-120000-problem-families-costing-taxpayer-9bn/
477,are-migrants-less-likely-uk-nationals-claim-benefits,Are migrants less likely than UK nationals to claim benefits?,"Following the announcement of controversial Government proposals on family migration laws, one columnist claims that those born abroad are in fact less likely to be claiming benefits as those born …",,2012-06-11,https://www.fullfact.org/immigration/are-migrants-less-likely-uk-nationals-claim-benefits/
477,are-one-five-knife-criminals-cautioned,Are one in five knife criminals cautioned?,The Daily Mail reports that one in five people convicted of possession of a knife or offensive weapon was cautioned in the first quarter of 2012. Is this true?,,2012-06-08,https://www.fullfact.org/crime/are-one-five-knife-criminals-cautioned/
477,are-most-homosexuals-indifferent-gay-marriage,Are most homosexuals 'indifferent' to gay marriage?,"With the Home Office's 'Equal Civil Marriage' consultation set to close next week, two newspapers today reported on the latest opinion poll to probe the views of the public: Daily …",,2012-06-08,https://www.fullfact.org/news/are-most-homosexuals-indifferent-gay-marriage/
477,ministers-accused-lying-uk-statistics-authority,Ministers accused of lying to the UK Statistics Authority,"Last month the Morning Star ran a story accusing Work and Pensions Secretary Iain Duncan Smith of lying to the UK Statistics Authority, and apparently had the emails to prove …",,2012-06-08,https://www.fullfact.org/news/ministers-accused-lying-uk-statistics-authority/
477,do-half-convicted-paedophiles-avoid-jail,Do half of convicted paedophiles avoid jail?,The Sun has claimed that half of all people who are found guilty of paedophilic offences are not jailed. Is this correct?,,2012-06-07,https://www.fullfact.org/crime/do-half-convicted-paedophiles-avoid-jail/
477,are-we-paying-nhs-staffs-posh-cars,Are we paying for NHS staff's posh cars?,Following reports in the Sun that NHS Trusts are providing 'posh' cars to their employees - making the taxpayer liable - Full Fact investigates how sound the newspaper's evidence really …,,2012-06-06,https://www.fullfact.org/news/are-we-paying-nhs-staffs-posh-cars/
