page_index,fact_check_id,fact_check_explanation_title,fact_check_explanation_summary,fact_check_image_url_thumbnail,fact_check_date,fact_check_page_url
8,lord-cruddas-boris-johnson,Boris Johnson did not win the largest Conservative majority in 44 years,Lord Cruddas is also not correct to say Boris Johnson has never lost an election or campaign.,https://www.fullfact.org/media/_versions/lordcruddas_homepage_article.jpeg,2023-06-12,https://www.fullfact.org/news/lord-cruddas-boris-johnson/
8,missing-boy-baby-deer-hoax,‘Missing’ child appeal featuring boy with a baby deer is a hoax,Many versions of the fake appeal have been shared in Facebook community groups both in the UK and US.,https://www.fullfact.org/media/_versions/dole777-eqspi11rf68-unsplash_(2)_(1)_homepage_article.jpg,2023-06-09,https://www.fullfact.org/online/missing-boy-baby-deer-hoax/
8,japan-not-accept-refugees,Claims that Japan does not accept any refugees are false,"Although the numbers have always been low, Japan does accept a small number of refugees.",https://www.fullfact.org/media/_versions/jj-ying-9qwbfa_rm94-unsplash_homepage_article.jpg,2023-06-09,https://www.fullfact.org/online/japan-not-accept-refugees/
8,online-fake-Argos-playstation-giveaway,Facebook post about Argos selling £2 PlayStation 5 consoles is fake,The retailer has confirmed the offer is not genuine.,https://www.fullfact.org/media/_versions/argos-cropped_homepage_article.jpg,2023-06-09,https://www.fullfact.org/online/online-fake-Argos-playstation-giveaway/
8,nhs-dentists-rishi-sunak-bda,NHS dentist statistics don’t support PM’s claim that there are over 500 more ‘this year’,Rishi Sunak claimed NHS dentist numbers have increased by more than 500 “this year” compared with “last year”—but he appears to have been quoting figures for 2021/22.,https://www.fullfact.org/media/_versions/caroline-lm-jibssizvpza-unsplash_homepage_article.png,2023-06-08,https://www.fullfact.org/health/nhs-dentists-rishi-sunak-bda/
8,hoax-missing-dog-circle-k,No evidence dog pictured at petrol station has been found in different English towns,The picture of the dog appears to have been taken in a petrol station that does not have branches in Great Britain.,https://www.fullfact.org/media/_versions/kristers-kairis-_ihw8_krpqw-unsplash_(1)_homepage_article.jpg,2023-06-08,https://www.fullfact.org/online/hoax-missing-dog-circle-k/
8,online-dog-stolen-US-photo,Hoax posts about dog thief with gun use photos from US,The Facebook posts appear in community groups across the UK.,https://www.fullfact.org/media/_versions/facebook-cropped_homepage_article.jpg,2023-06-08,https://www.fullfact.org/online/online-dog-stolen-US-photo/
8,greggs-coupon-deal-facebook-fake,Fake Greggs coupon deal shared hundreds of times,A deal offering free sausage rolls and hot drinks is too good to be true.,https://www.fullfact.org/media/_versions/greggs%2C_king_street%2C_hammersmith_04_(1)_homepage_article.jpg,2023-06-08,https://www.fullfact.org/online/greggs-coupon-deal-facebook-fake/
8,oliver-dowden-3300-every-single-family,"Deputy PM fails to back up claim that government has provided over £3,300 in cost of living support for ‘every single family’",The figure quoted by Oliver Dowden appears to actually refer to the average amount per household provided by the government to help with rising bills.,https://www.fullfact.org/media/_versions/oliver_dowden_homepage_article.jpg,2023-06-07,https://www.fullfact.org/economy/oliver-dowden-3300-every-single-family/
8,nova-kakhovka-dam-video-explosion,Video of explosion at Nova Kakhovka Dam is from 2022,The recent breaching of the dam has led to months-old footage being shared hundreds of times.,https://www.fullfact.org/media/_versions/screenshot_2023-06-06_145652_homepage_article.jpg,2023-06-06,https://www.fullfact.org/online/nova-kakhovka-dam-video-explosion/
8,magna-carta-overthrow-government,Magna Carta doesn’t mean you can ‘legally overthrow’ a ‘tyrannical’ government,Online claims have been made about a section of Magna Carta that has been irrelevant for more than 800 years.,https://www.fullfact.org/media/_versions/91198518_088bade57f_o_(1)_homepage_article.jpg,2023-06-06,https://www.fullfact.org/online/magna-carta-overthrow-government/
8,King-Charles-inheritance,Claims about King Charles’s inheritance need context,Posts on social media are making several claims about King Charles’s inheritance but they are missing vital context.,https://www.fullfact.org/media/_versions/prince_charles_homepage_article.jpg,2023-06-06,https://www.fullfact.org/online/King-Charles-inheritance/
