page_index,fact_check_id,fact_check_explanation_title,fact_check_explanation_summary,fact_check_image_url_thumbnail,fact_check_date,fact_check_page_url
107,fuel-crisis-conspiracy,No evidence government spreading fuel shortage rumours to sell surplus,It’s been claimed the government spread fuel shortage lies to sell a surplus which was about to expire. There is no evidence of this.,https://www.fullfact.org/media/_versions/2gntag1_homepage_article.jpg,2021-09-29,https://www.fullfact.org/economy/fuel-crisis-conspiracy/
107,fuel-shortage-hgv-drivers,How many more HGV drivers does the UK need?,"It’s been claimed that the UK is short 100,000 HGV drivers, but the government has reportedly said we only need another 30,000.",https://www.fullfact.org/media/_versions/2fnr48p_homepage_article.jpg,2021-09-28,https://www.fullfact.org/economy/fuel-shortage-hgv-drivers/
107,petrol-panic-forecourt-esso-tooting-false,Woman filling bags with petrol was not filmed in south London,A tweet falsely claims that a woman was filmed filling plastic bags full of petrol at an Esso forecourt in Tooting.,https://www.fullfact.org/media/_versions/petrol_homepage_article.jpg,2021-09-28,https://www.fullfact.org/online/petrol-panic-forecourt-esso-tooting-false/
107,bill-gates-dont-know,We do know that Covid-19 vaccines work,"A video of Bill Gates saying we don’t know whether vaccines work comes from July 2020, when the results of the Covid-19 vaccine trials had not yet been published.",https://www.fullfact.org/media/_versions/2gm3eba_28_sept_2021_homepage_article.jpg,2021-09-28,https://www.fullfact.org/online/bill-gates-dont-know/
107,ethylene-oxide-pcr-phe,Ethylene oxide-sterilised swabs won’t cause harm during pregnancy,"A PHE document on ethylene oxide exposure is not talking about the limited exposure you get from using sterilised swabs, which are extremely unlikely to have any of the chemical …",https://www.fullfact.org/media/_versions/2d269b6_(1)_homepage_article.jpg,2021-09-28,https://www.fullfact.org/online/ethylene-oxide-pcr-phe/
107,chevening-taxpayer-charity,Chevening isn’t 'taxpayer-funded' in the usual sense,It’s paid for by a public trust—but that trust is exempt from income tax and appears to have received at least some taxpayer money in the past.,https://www.fullfact.org/media/_versions/e699ha_28_sep_2021_homepage_article.jpg,2021-09-28,https://www.fullfact.org/law/chevening-taxpayer-charity/
107,red-cross-hasnt-banned-blood-donation-from-vaccinated-people,Red Cross hasn’t banned blood donation from vaccinated people,The American Red Cross has stopped taking donations of blood plasma containing antibodies as it has enough supply.,https://www.fullfact.org/media/_versions/tcfy1m_edit_homepage_article.jpg,2021-09-28,https://www.fullfact.org/health/red-cross-hasnt-banned-blood-donation-from-vaccinated-people/
107,citric-acid-black-mould,Citric acid is not being used by ‘evil forces’ to harm population,Manufactured citric acid is one of the most common food additives in the world.,https://www.fullfact.org/media/_versions/fb_citric_acid_(1)_homepage_article.jpg,2021-09-28,https://www.fullfact.org/online/citric-acid-black-mould/
107,gas-prices-brexit,Has Brexit caused higher gas prices?,There are a number of factors at play but leaving the Internal Energy Market is unlikely to be a significant one.,https://www.fullfact.org/media/_versions/b65axf_(1)_homepage_article.jpg,2021-09-28,https://www.fullfact.org/online/gas-prices-brexit/
107,86-per-cent-children-adverse-reaction-pfizer,Figures about Pfizer side effects for children need more context,86% of 12 to 15 year-olds reported a sore arm after vaccination.,https://www.fullfact.org/media/_versions/fb_86%25_children_(1)_homepage_article.jpg,2021-09-28,https://www.fullfact.org/health/86-per-cent-children-adverse-reaction-pfizer/
107,bumblebee-endangered-misleading,Not all bumblebees are endangered,A Facebook post wrongly suggests that all bumblebees are endangered.,https://www.fullfact.org/media/_versions/bumblebee_homepage_article.jpg,2021-09-27,https://www.fullfact.org/online/bumblebee-endangered-misleading/
107,testicular-cancer-pregnancy-test,Pregnancy tests can’t reliably diagnose testicular cancer,"Over-the-counter pregnancy tests detect high levels of a hormone sometimes associated with testicular cancer, but this doesn’t mean they can be used to identify the disease.",https://www.fullfact.org/media/_versions/fb_pregnancy_test_testicular_cancer_homepage_article.jpg,2021-09-27,https://www.fullfact.org/health/testicular-cancer-pregnancy-test/
