page_index,fact_check_id,fact_check_explanation_title,fact_check_explanation_summary,fact_check_image_url_thumbnail,fact_check_date,fact_check_page_url
130,genocide-act,The Genocide Act of 1969 has not just been repealed,"The act was repealed in 2001, but replaced by another law making genocide illegal.",https://www.fullfact.org/media/_versions/2b2aacp_(1)_homepage_article.jpg,2021-05-17,https://www.fullfact.org/online/genocide-act/
130,animal-sentience-laws,Animal sentience in UK law,"Animal welfare laws in the UK already acknowledge that animals can feel pain and suffer, but it has not been spelled out explicitly that they are sentient as in EU …",https://www.fullfact.org/media/_versions/djf1f3_edit_homepage_article.jpg,2021-05-17,https://www.fullfact.org/environment/animal-sentience-laws/
130,1102-vaccine-adr-death,"1,102 people haven’t died ‘of’ the Covid-19 vaccine",This is how many people have died a short period after getting vaccinated.,https://www.fullfact.org/media/_versions/2f5xb8r_(1)_homepage_article.jpg,2021-05-14,https://www.fullfact.org/online/1102-vaccine-adr-death/
130,george-floyd-mural-manchester-was-not-chosen-over-lee-rigby-memorial,A George Floyd mural in Manchester was not chosen over a Lee Rigby memorial,A Facebook post falsely claims that Manchester councillors approved a George Floyd mural over one of Lee Rigby.,https://www.fullfact.org/media/_versions/george_floyd_image_homepage_article.png,2021-05-14,https://www.fullfact.org/online/george-floyd-mural-manchester-was-not-chosen-over-lee-rigby-memorial/
130,covid-vaccine-magnet,Covid-19 vaccines do not make you magnetic,Baseless claims that the Covid-19 vaccines contain a microchip have persisted throughout the pandemic.,https://www.fullfact.org/media/_versions/fb_magnet2_homepage_article.jpg,2021-05-14,https://www.fullfact.org/online/covid-vaccine-magnet/
130,david-icke-vaccines-artificial-intelligence,There’s no AI in vaccines creating fertility problems in unvaccinated people,Another conspiracy theory from David Icke is being shared on social media.,https://www.fullfact.org/media/_versions/az_vaccine_homepage_article.jpg,2021-05-14,https://www.fullfact.org/online/david-icke-vaccines-artificial-intelligence/
130,baldness-genetics-covid,It’s not clear whether bald people get more ill with Covid-19,"Several newspapers have reported that being bald doubles your risk of severe Covid, but this is far from certain.",https://www.fullfact.org/media/_versions/2c3we83_14_may_2021_homepage_article.jpg,2021-05-14,https://www.fullfact.org/health/baldness-genetics-covid/
130,nuremberg-code-covid,Why is the Nuremberg Code being used to oppose Covid-19 vaccines?,Social media users are incorrectly citing the medical ethics code to argue against Covid-19 vaccination.,https://www.fullfact.org/media/_versions/vaccines_homepage_article.jpg,2021-05-13,https://www.fullfact.org/health/nuremberg-code-covid/
130,incorrect-picture-included-with-article,A mistake in the New York Post has been misconstrued as a sign of Covid-19 conspiracy,"The paper used a picture of scenes from a gas leak in India in 2020, not the Covid-19 crisis in 2021. But this seems to be a simple mistake, which …",https://www.fullfact.org/media/_versions/new_york_post_conspiracy_image__homepage_article.jpg,2021-05-13,https://www.fullfact.org/health/incorrect-picture-included-with-article/
130,cucumber-cancer,There’s no evidence that eating cucumbers stops lung cancer,"A Facebook post misreported some scientific papers on mice, lung cancer and a chemical in cucumbers.",https://www.fullfact.org/media/_versions/c4851j_(1)_homepage_article.jpg,2021-05-12,https://www.fullfact.org/online/cucumber-cancer/
130,honey-ginger-pepper-WHO,"Honey, ginger and pepper isn’t approved treatment for Covid-19",This home remedy has not been approved by the World Health Organisation. The WhatsApp message it’s been widely shared through is very similar to Facebook posts which have already been …,https://www.fullfact.org/media/_versions/Pondicherry-featured-image_homepage_article.jpg,2021-05-12,https://www.fullfact.org/health/honey-ginger-pepper-WHO/
130,ethylene-oxide-covid-test-ivermectin,Viral video spreads misinformation about ethylene oxide and Ivermectin,"There is no evidence that using something that has been sterilised with ethylene oxide, such as a Covid-19 swab, is harmful.",https://www.fullfact.org/media/_versions/fb_eo_ivermectin_homepage_article.jpg,2021-05-12,https://www.fullfact.org/online/ethylene-oxide-covid-test-ivermectin/
