page_index,fact_check_id,fact_check_explanation_title,fact_check_explanation_summary,fact_check_image_url_thumbnail,fact_check_date,fact_check_page_url
386,factcheck-are-british-workers-less-productive-germans-and-french,Are British workers less productive than Germans and French?,"It takes on average a British worker to Friday to do what equivalent workers in Germany and France will complete by the end of Thursday afternoon. Chuka Umunna, shadow business …",https://www.fullfact.org/media/_versions/ff-wp-files/2015/02/prodpic_homepage_article.jpg,2015-02-25,https://www.fullfact.org/europe/factcheck-are-british-workers-less-productive-germans-and-french/
386,press-and-politicians-not-trusted-present-statistics-honestly,Press and politicians not trusted to present statistics honestly,"Most people in Britain trust official statistics—they just don't trust the press or politicians to present them honestly, that is according to a report by NatCen Social Research. Around 4 …",,2015-02-24,https://www.fullfact.org/news/press-and-politicians-not-trusted-present-statistics-honestly/
386,research-doesnt-prove-short-breaks-school-cause-poorer-pupil-attainment,Research doesn't prove short breaks from school cause poorer pupil attainment,"""The myth that pulling a child out of school for a holiday is harmless to their education has been busted by this research."" Nicky Morgan, Secretary of State for Education, …",https://www.fullfact.org/media/_versions/ff-wp-files/2015/02/Beach-image_homepage_article.jpg,2015-02-23,https://www.fullfact.org/education/research-doesnt-prove-short-breaks-school-cause-poorer-pupil-attainment/
386,fact-or-fiction-nhs-has-too-many-managers,Fact or Fiction? The NHS has too many managers,"A version of this article first appeared on the Nuffield Trust website. It's part of a series called 'Fact or fiction?', where experts from the Nuffield Trust give their take …",https://www.fullfact.org/media/_versions/ff-wp-files/2015/02/image_homepage_article.png,2015-02-23,https://www.fullfact.org/health/fact-or-fiction-nhs-has-too-many-managers/
386,8-minimum-wage-2020-real-terms-cut,£8 minimum wage in 2020: a real terms cut?,"""Labour's plans for raise the National Minimum Wage closer to average earnings to £8 an hour by 2020 will actually deliver a real term cut. [sic]?—Liberal Democrats We normally use …",,2015-02-20,https://www.fullfact.org/economy/8-minimum-wage-2020-real-terms-cut/
386,factcheck-does-cannabis-cause-quarter-psychosis-cases,Factcheck: does cannabis cause a quarter of psychosis cases?,"It's been reported that a quarter of psychosis cases are the result of cannabis use, according to new research. But the research only covered one region.",https://www.fullfact.org/media/_versions/ff-wp-files/2015/02/cannabis_homepage_article.jpg,2015-02-17,https://www.fullfact.org/health/factcheck-does-cannabis-cause-quarter-psychosis-cases/
386,moderate-drinking-are-health-benefits-non-existent,Moderate drinking: are health benefits non-existent?,"Research published in the British Medical Journal earlier this week said that moderate drinking was only associated with reduced mortality for women over the age of 65, with ""little to …",,2015-02-13,https://www.fullfact.org/health/moderate-drinking-are-health-benefits-non-existent/
386,factcheck-has-cap-infant-class-sizes-been-scrapped,Factcheck: Has the cap on infant class sizes been scrapped?,"Ed Miliband announced that Labour will cap infant class sizes at no more than 30 pupils, in a speech today setting out the party's vision for education for the next …",https://www.fullfact.org/media/_versions/ff-wp-files/2015/02/Overcrowding-graph_homepage_article.jpg,2015-02-12,https://www.fullfact.org/education/factcheck-has-cap-infant-class-sizes-been-scrapped/
386,fact-or-fiction-welsh-nhs-performs-poorly-compared-english-nhs,Fact or Fiction? The Welsh NHS performs poorly compared to the English NHS,"This article first appeared on the Nuffield Trust website. It's the second in a new series called 'Fact or fiction?', where experts from the Nuffield Trust give their take on …",https://www.fullfact.org/media/_versions/ff-wp-files/2015/02/8429447833_fb9e39a8c6_z_homepage_article.jpg,2015-02-06,https://www.fullfact.org/health/fact-or-fiction-welsh-nhs-performs-poorly-compared-english-nhs/
386,factcheck-nhs-111-isnt-referring-triple-number-patients-gps-and-es,Factcheck: NHS 111 isn't referring triple the number of patients to GPs and A&Es,"""Referrals from NHS 111 to A&amp;E increased from just under 400,000 calls in 2013 to over a million in 2014. Similarly, referrals to GPs went up from just under 3 …",https://www.fullfact.org/media/_versions/ff-wp-files/2015/02/111_calls2_homepage_article.png,2015-02-05,https://www.fullfact.org/health/factcheck-nhs-111-isnt-referring-triple-number-patients-gps-and-es/
386,111-referrals-gps-havent-tripled-year,111 referrals to GPs haven't tripled in a year,"""The NHS 111 helpline is piling pressure on health services, with the number of calls referred through to GPs and A&amp;E each up by almost 200%, according to doctors' leaders."" …",,2015-02-04,https://www.fullfact.org/news/111-referrals-gps-havent-tripled-year/
386,why-reforms-school-league-tables-have-caused-such-controversy,Why reforms to school league tables have caused such controversy,The shockwaves from the latest round of school league tables are still reverberating across staff rooms up and down the country. The headlines have been about a drop in the …,https://www.fullfact.org/media/_versions/ff-wp-files/2015/02/ED-imagne1_homepage_article.jpg,2015-02-03,https://www.fullfact.org/education/why-reforms-school-league-tables-have-caused-such-controversy/
