page_index,fact_check_id,fact_check_explanation_title,fact_check_explanation_summary,fact_check_image_url_thumbnail,fact_check_date,fact_check_page_url
193,wuhan-resident-evil-coronavirus,"This company is based in Shanghai, not Wuhan",Authorities have not yet traced the origin of the new coronavirus outbreak.,https://www.fullfact.org/media/_versions/f4t98p_homepage_article.jpg,2020-01-30,https://www.fullfact.org/online/wuhan-resident-evil-coronavirus/
193,wuhan-5g-coronavirus,The Wuhan coronavirus has nothing to do with 5G,"Lots of cities in China have 5G coverage, not just the city at the centre of the new coronavirus outbreak.",https://www.fullfact.org/media/_versions/2ar7jat_homepage_article.jpg,2020-01-29,https://www.fullfact.org/online/wuhan-5g-coronavirus/
193,coronavirus-vaccine,The virus in this clinical study is not the coronavirus seen in China in 2019/2020,"Facebook posts incorrectly claim a vaccine to the Wuhan coronavirus was trialled earlier this month. The study trialled a vaccine to MERS, a different type of coronavirus.",https://www.fullfact.org/media/_versions/2ar0k50_homepage_article.jpg,2020-01-28,https://www.fullfact.org/online/coronavirus-vaccine/
193,highworth-voting-high-court,"A mistake did mean a town with a voting population of around 6,400 did have an election where 41,000 votes were counted",The error occurred due to block votes being counted for each individual rather than split between candidates.,https://www.fullfact.org/media/_versions/dyk0m0_homepage_article.jpg,2020-01-28,https://www.fullfact.org/online/highworth-voting-high-court/
193,wuhan-virus-patent-gates,A patent for the coronavirus spreading in Wuhan was not applied for in 2015,Coronavirus is not one single virus: it’s a family of them.,https://www.fullfact.org/media/_versions/bm25k4_homepage_article.jpg,2020-01-27,https://www.fullfact.org/online/wuhan-virus-patent-gates/
193,self-reported-health-inequalities,"The poorest in UK are living longer, but it seems they feel worse",Newspapers go too far in saying that adults in low-income households are objectively less healthy than they used to be,https://www.fullfact.org/media/_versions/health-inequality-headlines-27012020_homepage_article.jpg,2020-01-27,https://www.fullfact.org/health/self-reported-health-inequalities/
193,cunningham-johnson-stockton-hillingdon-ethiopia,Alex Cunningham and Boris Johnson  both used the wrong figures about health inequality,"Most men in Stockton live much longer than men in Ethiopia, but one ward is far worse off, and the gap in UK life expectancy is widening.",https://www.fullfact.org/media/_versions/stockton_on_tees_homepage_article.jpg,2020-01-24,https://www.fullfact.org/health/cunningham-johnson-stockton-hillingdon-ethiopia/
193,Excess-winter-deaths-UK,"There were 25,260 excess winter deaths across all ages in Great Britain last year",The figure has also been higher in recent years.,https://www.fullfact.org/media/_versions/b9j0hc_homepage_article.jpg,2020-01-23,https://www.fullfact.org/online/Excess-winter-deaths-UK/
193,labour-conference-flags-banned-2019,These claims about the 2019 Labour conference are incorrect,There is no evidence of these claims happening at the 2019 Labour conference.,https://www.fullfact.org/media/_versions/labour_conference_hall_homepage_article.jpg,2020-01-23,https://www.fullfact.org/online/labour-conference-flags-banned-2019/
193,hs2-costs-labour-manifesto,HS2 isn’t expected to cost as much as this post claims,"The latest estimates have put the cost of HS2 at around £106 billion, which is lower than has been claimed recently online.",https://www.fullfact.org/media/_versions/hs2_under_construction_homepage_article.jpg,2020-01-23,https://www.fullfact.org/online/hs2-costs-labour-manifesto/
193,online-cost-brexit-net-contributions,Has the “cost of Brexit” amounted to more than the UK’s total net contributions over 47 years?,"Not quite. In real terms we paid £216 billion into the EU between 1973 and 2018, while the economic cost was estimated at £130 billion by 2019.",https://www.fullfact.org/media/_versions/brexit-costs_homepage_article.jpg,2020-01-23,https://www.fullfact.org/europe/online-cost-brexit-net-contributions/
193,nhs-adjournment-debate,A nearly empty House of Commons may not be a sign that no one cares,The House of Commons was nearly empty at the end of January 15 because this was an adjournment debate.,https://www.fullfact.org/media/_versions/parliament_homepage_article.png,2020-01-23,https://www.fullfact.org/online/nhs-adjournment-debate/
