page_index,fact_check_id,fact_check_explanation_title,fact_check_explanation_summary,fact_check_image_url_thumbnail,fact_check_date,fact_check_page_url
240,how-accurate-have-brexit-forecasts-been-referendum,How accurate have Brexit forecasts been since the referendum?,"Revisions to economic forecasts after the Brexit vote proved to be fairly accurate in the medium term, though less so in the short term.",https://www.fullfact.org/media/_versions/edpxfc-edit_homepage_article.jpg,2018-12-17,https://www.fullfact.org/economy/how-accurate-have-brexit-forecasts-been-referendum/
240,bbc-question-time-recap-and-factcheck-southwark,BBC Question Time: Recap and Factcheck,"David Dimbleby's final Question Time came from the London borough of Southwark. Topics covered included Theresa May, Brexit, and whether comedians should be offensive.",https://www.fullfact.org/media/_versions/20181214-featured-image_homepage_article.jpg,2018-12-14,https://www.fullfact.org/news/bbc-question-time-recap-and-factcheck-southwark/
240,conservative-leadership-contest,How does a leadership contest in the Conservative Party work?,15% of Conservative MPs need to call for a vote of no confidence in the party leader: in which all Conservative MPs then vote for or against the leader.,https://www.fullfact.org/media/_versions/conservative-leadership_homepage_article.jpg,2018-12-14,https://www.fullfact.org/law/conservative-leadership-contest/
240,income-tax-being-cut-32-million-people,Is income tax being cut for 32 million people?,The Treasury estimates 32 million will benefit from tax changes between 2015/16 and 2019/20.,https://www.fullfact.org/media/_versions/bx849x-edit_homepage_article.jpg,2018-12-13,https://www.fullfact.org/economy/income-tax-being-cut-32-million-people/
240,brexit-timeline,The Brexit timeline,"We sum up the key issues and events you might want to know about, and how they all fit together.",https://www.fullfact.org/media/_versions/brexit-timeline_homepage_article.jpg,2018-12-13,https://www.fullfact.org/europe/brexit-timeline/
240,how-does-uk-feel-about-women-leading-country,How does the UK feel about women leading the country?,"58% of UK adults would be “very comfortable” with a female head of government, and a further 30% would be “fairly comfortable”",https://www.fullfact.org/media/_versions/pg8cg5-edit_homepage_article.jpg,2018-12-13,https://www.fullfact.org/news/how-does-uk-feel-about-women-leading-country/
240,wage-growth-only-fastest-decade-if-you-ignore-inflation,Wage growth is only the fastest in a decade if you ignore inflation,Weekly wages in cash terms are rising at their fastest rate in a decade. But accounting for inflation it’s only the fastest for two years.,https://www.fullfact.org/media/_versions/five_pound_notes_homepage_article.jpg,2018-12-11,https://www.fullfact.org/economy/wage-growth-only-fastest-decade-if-you-ignore-inflation/
240,divorce-bill-100-billion,Is the divorce bill that we’re paying less than half of what the EU originally asked for?,"This article is part of our Ask Full Fact series on Brexit, answering your questions about Brexit and the latest negotiations between the UK and the EU.",https://www.fullfact.org/media/_versions/100bn-divorce-bill_homepage_article.jpg,2018-12-10,https://www.fullfact.org/europe/divorce-bill-100-billion/
240,usa-trade-food-standards,Would a trade deal with the USA mean lower food standards?,"This article is part of our Ask Full Fact series on Brexit, answering your questions about Brexit and the latest negotiations between the UK and the EU.",https://www.fullfact.org/media/_versions/food-standards_homepage_article.jpg,2018-12-10,https://www.fullfact.org/europe/usa-trade-food-standards/
240,labour-policy-irish-backstop,Does Labour's Brexit policy mean no Irish backstop?,"Labour’s proposals may avoid a hard border in Ireland, but it seems extremely unlikely that the EU would accept those proposals alongside everything else Labour wants from Brexit.",https://www.fullfact.org/media/_versions/labour-backstop_homepage_article.jpg,2018-12-07,https://www.fullfact.org/europe/labour-policy-irish-backstop/
240,bbc-question-time-recap-and-factcheck-bishops-stortford,BBC Question Time: Recap and Factcheck,"This week's Question Time was in Bishop's Stortford. The panel discussed the government’s Brexit withdrawal agreement, climate change and the police tactic of knocking suspected criminals off mopeds d",https://www.fullfact.org/media/_versions/20181207featuredimage_homepage_article.jpg,2018-12-07,https://www.fullfact.org/news/bbc-question-time-recap-and-factcheck-bishops-stortford/
240,backstop-permanent-or-temporary,Is the backstop permanent or temporary?,Both the EU and UK intend for the Irish backstop to be temporary but if an alternative isn’t agreed it may remain indefinitely.,https://www.fullfact.org/media/_versions/newpic20181207-backstop-temporary_homepage_article.jpg,2018-12-07,https://www.fullfact.org/europe/backstop-permanent-or-temporary/
