page_index,fact_check_id,fact_check_explanation_title,fact_check_explanation_summary,fact_check_image_url_thumbnail,fact_check_date,fact_check_page_url
455,benefit-fraud-record-high,"Is benefit fraud at a ""record high""?","While international stories dominated the weekend front pages, the sums of money available to benefits claimants remained the hot domestic topic, and two Sunday papers added more fuel to the …",,2013-01-21,https://www.fullfact.org/news/benefit-fraud-record-high/
455,do-2-5-hospital-patients-suffer-dementia,Do 2 in 5 hospital patients suffer from dementia?,"Today Sir David Nicholson, the head of the NHS, suggested that hospitals could be ""very bad places"" for elderly patients. Arguing that more older people should be cared for in …",,2013-01-21,https://www.fullfact.org/health/do-2-5-hospital-patients-suffer-dementia/
455,can-vocational-learning-tackle-youth-unemployment,Can vocational learning tackle youth unemployment?,A new report by Policy Exchange has argued a case in favour of vocational courses. But are their conclusions based on sound factual evidence?,,2013-01-21,https://www.fullfact.org/education/can-vocational-learning-tackle-youth-unemployment/
455,can-government-boost-economy-tackling-sick-leave,Can the Government boost the economy by tackling sick leave?,The government has estimated that getting people off sick leave could increase economic output by up to £900 million. But how will this work? Full Fact investigates.,,2013-01-18,https://www.fullfact.org/economy/can-government-boost-economy-tackling-sick-leave/
455,how-many-us-want-live-common-people,How many of us 'want to live like common people'?,"It's safe to say the Independent's Voices column was of a different class this week. Commentator and stand-up comedian Mark Steel used his column inches to point out that: ""Labour …",,2013-01-17,https://www.fullfact.org/news/how-many-us-want-live-common-people/
455,how-dangerous-are-helicopters,How dangerous are helicopters?,The MP for Vauxhall Kate Hoey has suggested that the number of helicopter flights in London may have made the London skyline less safe. Can this be true?,,2013-01-17,https://www.fullfact.org/news/how-dangerous-are-helicopters/
455,are-e-targets-accident-waiting-happen,Are A&E targets an accident waiting to happen?,Health Minister Dan Poulter and the Shadow Health Secretary continued the long-standing debate between the Coalition and Labour over A&amp;E waiting times. But is there even any trend to debate?,,2013-01-16,https://www.fullfact.org/health/are-e-targets-accident-waiting-happen/
455,will-9-out-10-be-better-under-governments-pension-reforms,Will 9 out of 10 be better off under the Government's pension reforms?,"""Ministers are expected to insist that at least nine in 10 people will be better off under the reforms."" The Telegraph, January 13, 2012 ""Economists are forecasting a 25 per …",,2013-01-14,https://www.fullfact.org/economy/will-9-out-10-be-better-under-governments-pension-reforms/
455,whos-got-free-ticket-ride-should-government-care,Who's got a (free) ticket to ride? Should the government care?,"As members of the Government suggest that pensioners' benefits might not be preserved after the next general election, the Daily Telegraph reports that cutting free bus travel for the over …",,2013-01-14,https://www.fullfact.org/economy/whos-got-free-ticket-ride-should-government-care/
455,how-big-gap-between-number-rape-cases-and-convictions,How big is the gap between the number of rape cases and convictions?,The front page of today's Independent is an infographic that claims there's a vast gulf between the prevalence of rape and the number of offenders brought to justice. Is there …,,2013-01-11,https://www.fullfact.org/crime/how-big-gap-between-number-rape-cases-and-convictions/
455,bbc-corrects-leveson-bill-error-does-it-lead-example,BBC corrects Leveson Bill error - but does it lead by example?,"After the campaign group Hacked Off this week published its draft 'Leveson Bill', the BBC reported something that might have suprised many of its readers: ""As well as MPs, organisations …",,2013-01-11,https://www.fullfact.org/news/bbc-corrects-leveson-bill-error-does-it-lead-example/
455,almost-half-worlds-food-wasted,Is almost half of the world's food 'wasted'?,"A number of news outlets today covered a report released by the Institution of Mechanical Engineers, claiming that between a third and half of the world's food production ends up …",,2013-01-10,https://www.fullfact.org/health/almost-half-worlds-food-wasted/
