page_index,fact_check_id,fact_check_explanation_title,fact_check_explanation_summary,fact_check_image_url_thumbnail,fact_check_date,fact_check_page_url
382,are-families-worse-1100,"Are families worse off by £1,100?","""Families will be £1100 a year worse off on average because of this Tory Chancellor's choices.""—Ed Balls The message is clear; the tax and benefits changes brought in over the …",https://www.fullfact.org/media/_versions/ff-wp-files/2015/04/labposter_homepage_article.png,2015-04-06,https://www.fullfact.org/economy/are-families-worse-1100/
382,election-update-6-april-pensions-taxes-and-dentistry,"Election update, 6 April: pensions, taxes and dentistry","It's the last day of the Easter long weekend, but in the news, it seems to be a day of things that people usually prefer not to talk about. At …",,2015-04-06,https://www.fullfact.org/news/election-update-6-april-pensions-taxes-and-dentistry/
382,eu-behind-1-billion-increase-aid-spending,Is the EU behind a £1 billion increase in aid spending?,"""Foreign aid bill to soar by £1bn"" Daily Express, 4 April 2015 ""Overseas aid must rise by £1bn in next two years, says Europe"" The Times, 3 April 2015 The …",https://www.fullfact.org/media/_versions/ff-wp-files/2015/04/claim_verdict_twitter__homepage_article.png,2015-04-05,https://www.fullfact.org/europe/eu-behind-1-billion-increase-aid-spending/
382,election-update-5-april-housing-polls-and-interviews-galore,"Election update, 5 April: housing, polls, and interviews galore","Housing continues to be in the news today, with the Telegraph leading on an exclusive interview with the Chancellor in which he pledges to ""deliver a revolution in home ownership"". …",,2015-04-05,https://www.fullfact.org/news/election-update-5-april-housing-polls-and-interviews-galore/
382,unqualified-teachers,Unqualified teachers,The laws on employing unqualified teachers in English state schools were relaxed in 2012 We can't tell what effect that's had on the number of unqualified teachers yet Combined science …,https://www.fullfact.org/media/_versions/ff-wp-files/2015/02/unqualified_teachers_homepage_article.png,2015-04-04,https://www.fullfact.org/education/unqualified-teachers/
382,house-building-pledges-historical-context,House building pledges in historical context,"The Labour Party will today outline plans to fund 125,000 new homes over the course of the next Parliament using money saved in the Help to Buy ISAs announced by …",,2015-04-04,https://www.fullfact.org/economy/house-building-pledges-historical-context/
382,supreme-court-didnt-endorse-benefit-cap,The Supreme Court didn't endorse the benefit cap,"The benefit cap is lawful, ruled the Supreme Court by a majority of 3:2 last month. Iain Duncan Smith, Secretary of State for Work and Pensions, said that he was …",https://www.fullfact.org/media/_versions/ff-wp-files/2015/04/Reed-pic_homepage_article.jpg,2015-04-04,https://www.fullfact.org/law/supreme-court-didnt-endorse-benefit-cap/
382,4-april-unqualified-teachers-slump-house-building-and-online-porn,"4 April: unqualified teachers, a slump in house building, and online porn","Nicola Sturgeon is all over the front pages this morning. Not all the newspapers are preoccupied with that particular spat, though. The Sun has led with Conservative plans to toughen …",,2015-04-04,https://www.fullfact.org/news/4-april-unqualified-teachers-slump-house-building-and-online-porn/
382,what-impact-immigration-school-places,What impact does immigration have on school places?,"The Mail reports that immigration is ""fuelling primary school crisis"" in school places.",https://www.fullfact.org/media/_versions/school-exams-homepage-size_homepage_article.jpg,2015-04-03,https://www.fullfact.org/education/what-impact-immigration-school-places/
382,school-places-are-we-running-out,School places: are we running out?,"The number of pupils in state funded primary schools in England is expected to increase by almost 10% to 4.7 million by 2023, according to the latest forecasts by the …",https://www.fullfact.org/media/_versions/f11tje_consolidation_homepage_article.jpg,2015-04-03,https://www.fullfact.org/education/school-places-are-we-running-out/
382,childcare-predictions-get-unsure-start,Childcare predictions get off to an Unsure Start,Three claims about Sure Start Children's Centres and the facts behind them.,,2015-04-03,https://www.fullfact.org/education/childcare-predictions-get-unsure-start/
382,3-april-33-days-go-until-election,3 April: 33 days to go until the election,Seven out of 11 papers lead today with at least some mention of last night's televised debate. We expect it to dominate much of today's election coverage. Take a look …,,2015-04-03,https://www.fullfact.org/news/3-april-33-days-go-until-election/
