page_index,fact_check_id,fact_check_explanation_title,fact_check_explanation_summary,fact_check_image_url_thumbnail,fact_check_date,fact_check_page_url
236,does-government-subsidise-grouse-shooting,Does the government subsidise grouse shooting?,"Grouse moorland is eligible for agricultural subsidy, provided it is kept in a fit state for grazing. We don’t know how much subsidy grouse moors receive in total.",https://www.fullfact.org/media/_versions/e45jtk-edit_homepage_article.jpg,2019-02-27,https://www.fullfact.org/environment/does-government-subsidise-grouse-shooting/
236,wind-turbines-energy,Overblown: Wind turbines don’t take more energy to build than they will ever produce,A post claiming wind turbines can never produce as much energy as was taken to build them is based on a selective quotation and is incorrect.,https://www.fullfact.org/media/_versions/d3wndw-edit_homepage_article.jpg,2019-02-27,https://www.fullfact.org/online/wind-turbines-energy/
236,homeless-people-britain-iceland,The estimated number of homeless people in Britain is broadly comparable to the population of Iceland,"The calculation includes the number of people living in temporary accommodation, hostels and those sleeping rough.",https://www.fullfact.org/media/_versions/iceland-_homepage_article.jpg,2019-02-22,https://www.fullfact.org/online/homeless-people-britain-iceland/
236,not-experiencing-global-cooling,"No, we are not experiencing “global cooling”","18 of the 19 warmest years on record have occurred since 2001, and the average global temperature has increased by about 0.8°C to 1.0°C since the period 1951-1980.",https://www.fullfact.org/media/_versions/global-warming_homepage_article.jpg,2019-02-22,https://www.fullfact.org/online/not-experiencing-global-cooling/
236,macron-uk-eu,Emmanuel Macron hasn’t said the UK must join the Euro if it wants to remain in the EU,A Facebook post has fabricated a quote from Emmanuel Macron about the conditions for the UK if it wants to remain in the EU.,https://www.fullfact.org/media/_versions/macron-may_homepage_article.jpg,2019-02-22,https://www.fullfact.org/online/macron-uk-eu/
236,bbc-eastenders-arabic-subtitles,"Middle-EastEnders?  No, the BBC isn’t adding Arabic subtitles to its flagship soap","A claim that the BBC will add permanent Arabic subtitles to EastEnders, to help refugees and other migrants settle in, is from a satirical news website and not true.",https://www.fullfact.org/media/_versions/euphrates_homepage_article.jpg,2019-02-22,https://www.fullfact.org/online/bbc-eastenders-arabic-subtitles/
236,Syria-video-is-not-shamima-begum,This video does not show Shamima Begum beheading someone in Syria,"The video, from 2015, shows a child, not Shamima Begum, beheading a man in Syria.",https://www.fullfact.org/media/_versions/syriamap-22022019_homepage_article.jpg,2019-02-22,https://www.fullfact.org/online/Syria-video-is-not-shamima-begum/
236,muslims-arent-exempt-from-council-tax,You can’t be exempt from council tax if your home is used as a place of worship,Muslims who use rooms in their homes as a ‘place of worship’ aren’t exempt from council tax.,https://www.fullfact.org/media/_versions/muslimcounciltax150219_homepage_article.png,2019-02-15,https://www.fullfact.org/online/muslims-arent-exempt-from-council-tax/
236,brexit-whats-germany-plus-deal,Brexit: What’s a “Germany plus” deal?,A viral post stating the “benefits” of remaining in the EU is largely accurate—but most “benefits” would also be achieved by leaving the EU,https://www.fullfact.org/media/_versions/j48tp3-edit_homepage_article.jpg,2019-02-15,https://www.fullfact.org/europe/brexit-whats-germany-plus-deal/
236,cancer-act-illegal-cures,The Cancer Act doesn’t ban the researching of cancer cures,"The Cancer Act 1939 makes advertising cancer cures or treatments illegal unless it’s to certain groups, mainly those involved in the medical profession.",https://www.fullfact.org/media/_versions/research-image-15022019_homepage_article.jpg,2019-02-15,https://www.fullfact.org/online/cancer-act-illegal-cures/
236,heres-why-migration-watch-got-their-study-post-brexit-immigration-wrong,Here’s why Migration Watch got their study on post-Brexit immigration wrong,Migration Watch has withdrawn a study into post-Brexit immigration levels due to accuracy concerns.,https://www.fullfact.org/media/_versions/migrationwatch_picture_homepage_article.jpg,2019-02-13,https://www.fullfact.org/immigration/heres-why-migration-watch-got-their-study-post-brexit-immigration-wrong/
236,mark-carney-brexit-golden-age,Mark Carney didn’t say Brexit could usher in “a golden age of trade”,"Bank of England governor Mark Carney said Brexit is the first test of the new global order, not that it could usher in a golden age of trade.",https://www.fullfact.org/media/_versions/dh2brm-edit_homepage_article.jpg,2019-02-13,https://www.fullfact.org/europe/mark-carney-brexit-golden-age/
