page_index,fact_check_id,fact_check_explanation_title,fact_check_explanation_summary,fact_check_image_url_thumbnail,fact_check_date,fact_check_page_url
380,election-update-12-april-death-and-taxes-not-so-certain-after-all,"Election update, 12 April: death and taxes - not so certain after all?","The Sunday Express leads with a Conservative pledge to ""kill the hated Death Duty"", a story also covered by the Telegraph, the Express, the Mail and the Times. Cameron's promise …",,2015-04-12,https://www.fullfact.org/news/election-update-12-april-death-and-taxes-not-so-certain-after-all/
380,nhs-black-hole-size-funding-gap-2020,NHS 'black hole' - the size of the funding gap to 2020,The future shortfall in funding faced by the NHS in England will depend on the level of cost savings the NHS achieves.,https://www.fullfact.org/media/_versions/ff-wp-files/2015/04/table-draft-51_homepage_article.png,2015-04-11,https://www.fullfact.org/health/nhs-black-hole-size-funding-gap-2020/
380,has-uks-debt-doubled,Has the UK's debt doubled?,"""In this five years, the national debt has doubled, from £850 billion to £1.5 trillion""—Nigel Farage, 2 April 2015 ""Mr Cameron will NOT admit that his party has DOUBLED the …",,2015-04-11,https://www.fullfact.org/economy/has-uks-debt-doubled/
380,election-update-11-april-nhs-funding-and-access-gps,"Election update, 11 April: NHS funding and access to GPs","We might be entering the home straight in the election campaign, but it's rather a different race occupying the minds of many journalists today.",https://www.fullfact.org/media/_versions/gp-election-update_homepage_article.jpg,2015-04-11,https://www.fullfact.org/news/election-update-11-april-nhs-funding-and-access-gps/
380,how-rail-fares-could-rise-despite-promised-freeze,How rail fares could rise despite the promised freeze,"The Conservatives have promised to continue the current freeze in regulated rail fares for the next five years. This means that while those rail fares will still increase, they won't …",,2015-04-10,https://www.fullfact.org/economy/how-rail-fares-could-rise-despite-promised-freeze/
380,testing-claims-sats,Testing the claims on SATs,The Conservatives announced today that if elected they would introduce a requirement for 11 year olds to resit their SATs in their first year of secondary school if they don't …,,2015-04-10,https://www.fullfact.org/education/testing-claims-sats/
380,are-fewer-gp-surgeries-offering-extended-hours,Are fewer GP surgeries offering extended hours?,The parties are at odds over extended hours at GP surgeries. We've examine Labour's figures and responses from the Conservatives and Liberal Democrats.,https://www.fullfact.org/media/_versions/gp-extended-hours_homepage_article.jpg,2015-04-10,https://www.fullfact.org/health/are-fewer-gp-surgeries-offering-extended-hours/
380,election-update-10-april-rail-fares-police-numbers-and-volunteering,"Election update, 10 April: rail fares, police numbers, and volunteering","The Conservatives will reportedly promise today to give workers three days paid leave for charitable projects, provided they're employed in bigger companies or the public sector. They'll also pledge to …",,2015-04-10,https://www.fullfact.org/news/election-update-10-april-rail-fares-police-numbers-and-volunteering/
380,non-doms-and-tax-what-we-know,Non-doms and tax: what we know,"The recent spate of claims about 'non-doms' started with a speech by Ed Miliband, where he called on the Prime Minister to abolish an ""arcane, 200 year-old loophole"" that he …",,2015-04-09,https://www.fullfact.org/economy/non-doms-and-tax-what-we-know/
380,could-next-prime-minister-call-early-election,Could the next Prime Minister call an early election?,It's no longer the case that a Prime Minister can call an early general election with the agreement of the Queen The Fixed-term Parliaments Act now sets elections at five-year …,,2015-04-09,https://www.fullfact.org/law/could-next-prime-minister-call-early-election/
380,past-leader-past-claims-blairs-speech-eu,"Past leader, past claims: Blair's speech on the EU","Earlier this week, Tony Blair gave a speech that laid out his arguments against a referendum on Britain leaving the European Union. Mr Blair claimed that businesses ""came to the …",,2015-04-09,https://www.fullfact.org/europe/past-leader-past-claims-blairs-speech-eu/
380,election-update-9-april-trident-non-doms-and-sexual-crime,"Election update, 9 April: Trident, non-doms and sexual crime","Defence—specifically, the future of the UK's nuclear weapons—dominates the front pages this morning. The Conservatives are making a commitment to the Trident submarine programme, while claiming that Labour are prepared …",,2015-04-09,https://www.fullfact.org/news/election-update-9-april-trident-non-doms-and-sexual-crime/
