page_index,fact_check_id,fact_check_explanation_title,fact_check_explanation_summary,fact_check_image_url_thumbnail,fact_check_date,fact_check_page_url
402,has-there-been-sharp-rise-work-housing-benefit-claims,Has there been a sharp rise in in-work Housing Benefit claims?,"Labour claims a rise in the number of people claiming Housing Benefit while working is evidence that the government is overseeing a ""cost-of-living crisis"". Official figures are more ambiguous.",,2014-06-26,https://www.fullfact.org/economy/has-there-been-sharp-rise-work-housing-benefit-claims/
402,abuse-englands-schools-not-frequent-suggested,Abuse in England's schools not as frequent as suggested,"The OECD has released figures on teachers' experience in the classroom, but there's been some confusion over the prevalence of abuse they're getting.",,2014-06-26,https://www.fullfact.org/education/abuse-englands-schools-not-frequent-suggested/
402,independent-and-daily-mail-clarify-articles-social-media-crimes,Independent and Daily Mail clarify articles on 'social media crimes',Yesterday we wrote about a BBC news article which originally claimed social media crimes accounted for 'at least half' of front-line policing. They've since updated the article to clarify the …,,2014-06-25,https://www.fullfact.org/news/independent-and-daily-mail-clarify-articles-social-media-crimes/
402,official-zero-hours-estimates-count-contracts-not-people,Official zero hours estimates count contracts not people,"Amid today's announcement by Business Secretary Vince Cable of plans to ban ""exclusivity clauses"" in zero-hour contracts, the familiar question of how many contracts there are re-emerged. There are about …",,2014-06-25,https://www.fullfact.org/news/official-zero-hours-estimates-count-contracts-not-people/
402,research-doesnt-show-nhs-became-top-healthcare-system-last-4-years,"Research doesn't show that the NHS became the top healthcare system ""in the last 4 years""","Speaking on radio 4's Today programme this morning, Health Secretary Jeremy Hunt said: ""Last week the independent Commonwealth Fund based in Washington rated the NHS as the top healthcare system …",,2014-06-24,https://www.fullfact.org/news/research-doesnt-show-nhs-became-top-healthcare-system-last-4-years/
402,bbc-withdraws-claim-social-media-crimes-least-half-front-line-policing,BBC withdraws claim that social media crimes 'at least half' of front line policing,The BBC has amended an article which earlier quoted the head of the College of Policing as saying that 'at least half' of front-line policing was taken up by offences …,,2014-06-24,https://www.fullfact.org/crime/bbc-withdraws-claim-social-media-crimes-least-half-front-line-policing/
402,north-south-divide-shrinking-or-growing-deeper,Is the 'North-South divide' shrinking or growing deeper?,Both Labour and the Coalition claim to have done more than the other to promote economic activity in the North of England. What do the figures tell us?,,2014-06-23,https://www.fullfact.org/economy/north-south-divide-shrinking-or-growing-deeper/
402,how-regularly-are-prisoners-going-run,How regularly are prisoners going on the run?,Is the recent spate of prisoners going on the run unusual?,,2014-06-23,https://www.fullfact.org/crime/how-regularly-are-prisoners-going-run/
402,jobs-growth-condem-fiction-or-fact,"Jobs growth: ""ConDem fiction"" or fact?","In an opinion column for the Mirror this morning, associate editor Kevin Maguire claimed that behind the ""jobs miracle"" of the current government lay a ""giant con"". Behind the two …",,2014-06-23,https://www.fullfact.org/news/jobs-growth-condem-fiction-or-fact/
402,how-interpret-health-stories,How to interpret health stories,"""If the coverage is on the radio, I recommend sticking your fingers in your ears and loudly saying 'la-la-la' to yourself"". So has said statistician Professor David Spiegelhalter from the …",,2014-06-23,https://www.fullfact.org/news/how-interpret-health-stories/
402,beyond-cherry-picking-fuller-picture-fuel-poverty,Beyond cherry-picking: the fuller picture on fuel poverty,"MPs on both sides of the debate yesterday disagreed over the government's record on fuel poverty. As is so often the case, it depends on which measure you use; we …",,2014-06-20,https://www.fullfact.org/economy/beyond-cherry-picking-fuller-picture-fuel-poverty/
402,new-definition-british-values-academies-and-free-schools-isnt-new,The 'new' definition of 'British values' for academies and free schools isn't new,"Today's Guardian claimed that new funding rules brought in by the Department for Education for academies and free schools could stop conservative Muslims from becoming trustees: ""The document gives for …",,2014-06-20,https://www.fullfact.org/news/new-definition-british-values-academies-and-free-schools-isnt-new/
