page_index,fact_check_id,fact_check_explanation_title,fact_check_explanation_summary,fact_check_image_url_thumbnail,fact_check_date,fact_check_page_url
415,how-often-do-patients-see-their-preferred-gp,How often do patients see their preferred GP?,Ian Austin MP yesterday claimed that 35% of patients in England are unable to see their first choice GP. We look at the figures.,,2014-04-07,https://www.fullfact.org/health/how-often-do-patients-see-their-preferred-gp/
415,labours-costing-universal-credit-needs-context,Labour's costing of Universal Credit needs context,Full Fact Live: factchecking in brief from Full Fact and elsewhere,,2014-04-07,https://www.fullfact.org/economy/labours-costing-universal-credit-needs-context/
415,london-mayors-smog-deaths-claim-comes-health-warning,London Mayor's smog deaths claim comes with a health warning,Full Fact Live: factchecking in brief from Full Fact and elsewhere,,2014-04-07,https://www.fullfact.org/health/london-mayors-smog-deaths-claim-comes-health-warning/
415,air-pollution-how-many-people-does-it-kill,Air pollution: how many people does it kill?,"Yesterday the Guardian said that air pollution is estimated to cause 29,000 early deaths per year, and that this is more than is caused by obesity or was caused by …",,2014-04-04,https://www.fullfact.org/health/air-pollution-how-many-people-does-it-kill/
415,eu-debate-european-air-force,EU debate: A European Air Force?,"Are there plans for EU-owned military capabilities, as claimed at the BBC's EU debate?",https://www.fullfact.org/media/_versions/uk_and_europe_homepage_article.jpg,2014-04-04,https://www.fullfact.org/europe/eu-debate-european-air-force/
415,eu-debate-what-do-switzerland-and-norway-tell-us-about-life-outside-eu,EU debate: what do Switzerland and Norway tell us about life outside the EU?,Norway and Switzerland were cited as examples Britain could follow if we were to leave the EU. But what influence does Brussels have over Bern and Oslo?,,2014-04-03,https://www.fullfact.org/europe/eu-debate-what-do-switzerland-and-norway-tell-us-about-life-outside-eu/
415,eu-debate-do-we-need-house-every-seven-minutes-cope-immigration,EU debate: do we need a house every seven minutes to cope with immigration?,"""We need to build a house every 7 minutes just to cope with immigration into this country."" Nigel Farage, BBC EU debate, 3 April 2014 This is actually an old …",,2014-04-03,https://www.fullfact.org/economy/eu-debate-do-we-need-house-every-seven-minutes-cope-immigration/
415,clegg-v-farage-round-two,Clegg v Farage: round two,Full Fact Live: factchecking in brief from Full Fact and elsewhere,,2014-04-02,https://www.fullfact.org/europe/clegg-v-farage-round-two/
415,nhs-reform-has-it-affected-staff-morale,NHS reform: has it affected staff morale?,Shadow Health Secretary Andy Burnham today said that there has been a drop in staff morale following NHS reforms. We look into the source of the claim.,,2014-04-01,https://www.fullfact.org/health/nhs-reform-has-it-affected-staff-morale/
415,how-much-nhs-market-system-costing,How much is the 'NHS market system' costing?,"Is it as much as £10 billion a year, as suggested this morning?",,2014-03-31,https://www.fullfact.org/health/how-much-nhs-market-system-costing/
415,independent-front-page-repeats-eu-jobs-error,Independent front-page repeats EU jobs error,Full Fact Live: factchecking in brief from Full Fact and elsewhere,,2014-03-31,https://www.fullfact.org/europe/independent-front-page-repeats-eu-jobs-error/
415,eu-debate-85-claims-were-checking,EU debate: the 85 claims that we're checking,Full Fact Live: factchecking in brief from Full Fact and elsewhere,,2014-03-27,https://www.fullfact.org/europe/eu-debate-85-claims-were-checking/
