page_index,fact_check_id,fact_check_explanation_title,fact_check_explanation_summary,fact_check_image_url_thumbnail,fact_check_date,fact_check_page_url
442,are-uk-greenhouse-gas-emissions-rise,Are UK greenhouse gas emissions on the rise?,"Today Labour peer Lord Prescott accused the Coalition of talking ""hot air"" on climate change, and insisted that it had presided over an increase in the UK's greenhouse gas emissions. …",,2013-06-10,https://www.fullfact.org/news/are-uk-greenhouse-gas-emissions-rise/
442,are-speed-cameras-causing-more-fatal-accidents,Are speed cameras causing more fatal accidents?,The relationship between speed cameras and road safety has been traditionally a contentious one. Can a new report and data from the camera operators put the case to rest?,,2013-06-07,https://www.fullfact.org/health/are-speed-cameras-causing-more-fatal-accidents/
442,are-we-spending-more-housing-benefit-bricks-and-mortar,Are we spending more on Housing Benefit than bricks and mortar?,"In what's been a busy week for Labour's policy team, their leader Ed Miliband set out yesterday to highlight the burgeoning housing benefit bill by comparing it to falling subsidies …",,2013-06-07,https://www.fullfact.org/news/are-we-spending-more-housing-benefit-bricks-and-mortar/
442,are-there-fewer-nhs-bureaucrats-under-coalition,Are there fewer NHS bureaucrats under the Coalition?,The Coalition promised to cut the number of bureaucrats in the NHS. This week the Prime Minister again boasted to have cut their numbers. Is he right?,,2013-06-07,https://www.fullfact.org/news/are-there-fewer-nhs-bureaucrats-under-coalition/
442,ed-milibands-welfare-speech-what-are-facts,Ed Miliband's welfare speech: what are the facts?,The Labour Leader covered a lot of ground in setting out Labour's new thinking on welfare. But where do his claims come from?,,2013-06-06,https://www.fullfact.org/economy/ed-milibands-welfare-speech-what-are-facts/
442,whats-happening-net-migration,What's happening to net migration?,"A new Conservative campaign poster has been doing the rounds on Twitter recently: At first glance, the point looks obvious: under the Conservatives 37,000 more people left than arrived in …",,2013-06-05,https://www.fullfact.org/news/whats-happening-net-migration/
442,unsafe-sex-becoming-more-common,Is unsafe sex becoming more common?,"According to today's newspapers, there has been an increase in the number of sexually transmitted infections (STIs) in England. But does this mean that more people are being lax about …",,2013-06-05,https://www.fullfact.org/health/unsafe-sex-becoming-more-common/
442,uks-food-supply-hanging-balance,Is the UK's food supply hanging in the balance?,"As the International Development Committee publishes its Global Food Security report, claims that we're always just days away from food shortages may have caught readers' eyes.",,2013-06-04,https://www.fullfact.org/economy/uks-food-supply-hanging-balance/
442,freedom-information-matters-support-it,Freedom of Information matters: support it,Here at Full Fact we make frequent use of Freedom of Information requests. Recently they helped us uncover who was set to benefit and lose out from the Government's welfare …,,2013-06-04,https://www.fullfact.org/news/freedom-information-matters-support-it/
442,are-teaching-assistants-doing-more-harm-good,Are teaching assistants doing more harm than good?,Teaching assistants have come under the spotlight after it was revealed that the Department of Education is considering axing their role. Some have suggested they don't have a positive impact …,,2013-06-03,https://www.fullfact.org/education/are-teaching-assistants-doing-more-harm-good/
442,winter-fuel-payments-pensioners-who-loses-out-labours-shift,Winter fuel payments for pensioners: who loses out from Labour's shift?,"600,000 pensioners would be affected by Labour's new commitment to abolish Winter Fuel Payments for high earners, say today's papers.",,2013-06-03,https://www.fullfact.org/economy/winter-fuel-payments-pensioners-who-loses-out-labours-shift/
442,mps-report-communicating-statistics-not-just-true-also-fair,"MPs report on communicating statistics: ""Not just true, but also fair""","The Public Administration Select Committee has just published its report on communicating statistics, under the title ""Communicating statistics: Not just true, but also fair"". It said departmental press officers and …",,2013-05-31,https://www.fullfact.org/news/mps-report-communicating-statistics-not-just-true-also-fair/
