page_index,fact_check_id,fact_check_explanation_title,fact_check_explanation_summary,fact_check_image_url_thumbnail,fact_check_date,fact_check_page_url
384,all-time-high-employment-should-you-be-impressed-19-million,All-time high employment: should you be impressed by 1.9 million?,"Conservatives on Twitter, 30 March 2015 There are a record number of people in work in the UK. There are about 1.9 million more people in work than in the …",https://www.fullfact.org/media/_versions/ff-wp-files/2015/03/employment_rates2_homepage_article.png,2015-03-30,https://www.fullfact.org/economy/all-time-high-employment-should-you-be-impressed-19-million/
384,black-hole-or-surplus-labours-deficit-plans,Black hole or surplus? Labour's deficit plans,"Labour's spending plans have been in the spotlight. The Mail have said they contain a £30 billion ""black hole"", while Labour say that they will run a surplus on current …",,2015-03-30,https://www.fullfact.org/economy/black-hole-or-surplus-labours-deficit-plans/
384,3000-worse-ifs-casts-further-doubt-figures,"£3,000 worse off: IFS casts further doubt on the figures","We've already covered the many assumptions the Conservatives made when they claimed that ""working households"" would be £3,000 worse off under a Labour government. Both Labour and the Conservatives have …",,2015-03-30,https://www.fullfact.org/economy/3000-worse-ifs-casts-further-doubt-figures/
384,its-too-early-say-what-impact-pupil-premium-having-attainment,It's too early to say what impact the Pupil Premium is having on attainment,"""Demos the think tank seems to be suggesting that [...] the attainment gap between poorer pupils at schools and wealthier ones is actually getting bigger"", Justin Webb, Radio 4 Today, …",https://www.fullfact.org/media/_versions/ff-wp-files/2015/03/attainment_gap_at_the_end_of_primary_school_homepage_article.png,2015-03-30,https://www.fullfact.org/education/its-too-early-say-what-impact-pupil-premium-having-attainment/
384,will-you-pay-extra-3000-labour-government,"Will you pay an extra £3,000 for a Labour government?","""over £3,000 in higher taxes for every working family to pay for more welfare and out-of-control spending"" — David Cameron, March 30, 2015, reported in the Express The Conservative party …",,2015-03-30,https://www.fullfact.org/economy/will-you-pay-extra-3000-labour-government/
384,3-million-jobs-linked-trade-eu,"3 million jobs ""linked"" to trade with the EU",Labour's advertisement to businesses in the Financial Times today warns that the biggest risk to British business is the threat of an EU exit. The risk? Over 3 million jobs …,,2015-03-30,https://www.fullfact.org/europe/3-million-jobs-linked-trade-eu/
384,30-mar-importance-eu-and-your-future-tax-bill,"30 Mar: the importance of the EU, and your future tax bill","Today we open our 18 hour-a-day election centre, factchecking the parties, the candidates, the media, and the pressure groups as we near the vote on May 7th. Despite the parties' …",,2015-03-30,https://www.fullfact.org/economy/30-mar-importance-eu-and-your-future-tax-bill/
384,how-we-factchecked-camerons-and-milibands-live-q,How we factchecked Cameron's and Miliband's live Q&A,Preparation and (hu)manpower.,,2015-03-30,https://www.fullfact.org/news/how-we-factchecked-camerons-and-milibands-live-q/
384,compare-your-constituency-ahead-election,Compare your constituency ahead of the election,"We've recently discovered two useful visual data services, which allow you to easily compare and contrast UK regions and constituencies on a number of issues in the run-up to the …",,2015-03-27,https://www.fullfact.org/news/compare-your-constituency-ahead-election/
384,1600-worse-two-methods-one-claim,"£1,600 worse off: Two methods, one claim","According to the Labour party, nothing has changed since 2013. People were £1,600 worse off then, and they're £1,600 worse off now: real wages haven't changed over the past year. …",,2015-03-26,https://www.fullfact.org/economy/1600-worse-two-methods-one-claim/
384,are-people-1600-worse-last-election,"Are people £1,600 worse off since the last election?","""People are £1,600 a year worse off.""—Ed Miliband Real wages have fallen, but that's not the same as saying that everyone is earning £1,600 less than they were in 2010. …",,2015-03-26,https://www.fullfact.org/economy/are-people-1600-worse-last-election/
384,inequality-and-unemployment-problematic-figures,Inequality and unemployment: problematic figures,"""New figures show 49 per cent rise in long-term unemployment for black and minority ethnic young people since 2010"" Labour Party, 11 March 2015 Labour's claim has led to criticism …",,2015-03-26,https://www.fullfact.org/economy/inequality-and-unemployment-problematic-figures/
