page_index,fact_check_id,fact_check_explanation_title,fact_check_explanation_summary,fact_check_image_url_thumbnail,fact_check_date,fact_check_page_url
11,pension-illegal-immigrants-benefits-comparison,"‘Illegal immigrants’ don’t get an average £26,000 a year in benefits",An image shared on Facebook offers a misleading comparison between state pension payments and benefits given to “illegal immigrants”.,https://www.fullfact.org/media/_versions/pensions1_homepage_article.jpg,2023-05-26,https://www.fullfact.org/online/pension-illegal-immigrants-benefits-comparison/
11,missing-man-william-jones-dementia,Hoax posts about missing ‘William Daniels’ shared widely on Facebook,Identical posts have been shared across the UK.,https://www.fullfact.org/media/_versions/solen-feyissa-iureayyyu_c-unsplash_(1)_homepage_article.jpg,2023-05-26,https://www.fullfact.org/online/missing-man-william-jones-dementia/
11,how-much-did-emergency-alert-system-cost,"Emergency alerts system set to cost £25 million over three years, government finally reveals",The Cabinet Office had previously declined to give any figures after claims about the cost of the emergency alerts test were made on social media.,https://www.fullfact.org/media/_versions/fotor_2023-4-17_16_0_13_homepage_article.png,2023-05-26,https://www.fullfact.org/online/how-much-did-emergency-alert-system-cost/
11,sunscreen-benzene-skin-cancer,False claims about cancer causing chemical in sunscreen,"A social media post claims that most sunscreens contain benzene, a chemical linked to cancer. It isn’t used as an ingredient, and the data on contamination doesn’t support these claims.",https://www.fullfact.org/media/_versions/woman_applying_sunscreen_resize_homepage_article.jpg,2023-05-26,https://www.fullfact.org/health/sunscreen-benzene-skin-cancer/
11,rishi-sunak-jeremy-hunt-long-term-GDP-growth,Rishi Sunak’s GDP growth claim based on long-term forecasts,"The Prime Minister claimed the UK is forecast to have better growth than Italy, France and Germany—but this is only true when looking at long-term projections.",https://www.fullfact.org/media/_versions/10_march_2023_chancellor_rishi_sunak_homepage_article.jpeg,2023-05-25,https://www.fullfact.org/economy/rishi-sunak-jeremy-hunt-long-term-GDP-growth/
11,pfizer-fine-2-billion-vaccine,Pfizer hasn’t been fined $2.3 billion for fraud relating to Covid vaccines,"An out-of-context video has been liked more than 28,000 times on Instagram.",https://www.fullfact.org/media/_versions/mat-napo-qqyix177sy0-unsplash_(5)_(1)_homepage_article.jpg,2023-05-25,https://www.fullfact.org/online/pfizer-fine-2-billion-vaccine/
11,caravan-giveaway-fake-facebook,Caravan shared hundreds of times on Facebook isn’t part of any giveaway,A post claiming social media users can win a free luxury caravan is too good to be true.,https://www.fullfact.org/media/_versions/b7364331-215c-5918-e7ba-7428b25c61fd_infinity_(1)_homepage_article.jpg,2023-05-24,https://www.fullfact.org/online/caravan-giveaway-fake-facebook/
11,chelsea-clinton-forced-vaccines,Chelsea Clinton did not say children should be force-jabbed,Posts on social media are attributing a false quote to Chelsea Clinton. She did not say that children in the USA should be forcibly vaccinated.,https://www.fullfact.org/media/_versions/chelsea_clinton_02_resize_homepage_article.jpg,2023-05-24,https://www.fullfact.org/health/chelsea-clinton-forced-vaccines/
11,Agenda-21-Agenda-2030,Poster shared on Facebook misrepresents Agenda 21 and Agenda 2030,A Facebook post shows a photograph of a man with a poster that lists 22 alleged UN and WEF “goals”.,https://www.fullfact.org/media/_versions/un-cropped_homepage_article.jpg,2023-05-24,https://www.fullfact.org/online/Agenda-21-Agenda-2030/
11,some-pharmacists-can-prescribe-already,Can pharmacists prescribe medicines?,The Pharmacy First service will mean people in England can get NHS prescription medicines for some conditions from a community pharmacy without seeing a GP. But some pharmacists can prescribe …,https://www.fullfact.org/media/_versions/23_may_2023_national-cancer-institute-nnpo-liy5au-unsplash_homepage_article.jpg,2023-05-23,https://www.fullfact.org/health/some-pharmacists-can-prescribe-already/
11,fake-mega-england-quote,‘Make England Great Again’ quote does not really come from Lee Anderson,The quote now circulating on social media is originally from a clearly labelled political sketch in the Guardian.,https://www.fullfact.org/media/_versions/fotor_2023-5-23_16_51_6_homepage_article.png,2023-05-23,https://www.fullfact.org/online/fake-mega-england-quote/
11,kabul-evacuation-video-not-ukraine,Video showing ‘NATO soldiers now in Ukraine’ was filmed in Afghanistan in 2021,"A video shared on social media was filmed during evacuations from Kabul in August 2021, not in Ukraine.",https://www.fullfact.org/media/_versions/kabul_airport_homepage_article.jpg,2023-05-23,https://www.fullfact.org/online/kabul-evacuation-video-not-ukraine/
