page_index,fact_check_id,fact_check_explanation_title,fact_check_explanation_summary,fact_check_image_url_thumbnail,fact_check_date,fact_check_page_url
214,brexit-extension-1-billion,Would an extension to Brexit cost £1 billion a month?,This only works if you’re comparing an extension to a no deal exit where the UK doesn’t pay the divorce bill.,https://www.fullfact.org/media/_versions/fyfmy7-b_homepage_article.jpg,2019-09-03,https://www.fullfact.org/europe/brexit-extension-1-billion/
214,EU-cannot-unilaterally-extend-brexit-date,A new Brexit bill doesn’t allow the EU to unilaterally extend the Brexit date,Parliament has the power to reject an extension date suggested by the EU.,https://www.fullfact.org/media/_versions/brexit-bill_homepage_article.jpg,2019-09-03,https://www.fullfact.org/europe/EU-cannot-unilaterally-extend-brexit-date/
214,14bn-spent-education,Is £14 billion being spent on education?,"By 2022/23 the government aims to spend £4.3 billion more on education, once you account for inflation, than in 2019/20.",https://www.fullfact.org/media/_versions/school-interior-03092019_homepage_article.jpg,2019-09-03,https://www.fullfact.org/education/14bn-spent-education/
214,facebook-flag-burning-true,This image was edited to make it appear that Remain supporters burnt a Union Flag,The photo was edited to include a burning flag.,https://www.fullfact.org/media/_versions/ahgfdc_homepage_article.jpg,2019-09-03,https://www.fullfact.org/online/facebook-flag-burning-true/
214,facebook-flag-burning-mixed,Some images of Union Flags burning have been edited,One photo from a recent protest has been edited to falsely show a Union Flag flag burning.,https://www.fullfact.org/media/_versions/ahgfdf_homepage_article.jpg,2019-09-03,https://www.fullfact.org/online/facebook-flag-burning-mixed/
214,facebook-flag-burning-false,This picture of Remain supporters burning a Union Flag is fake,The photo was edited to include a burning flag.,https://www.fullfact.org/media/_versions/c376f3_homepage_article.jpg,2019-09-03,https://www.fullfact.org/online/facebook-flag-burning-false/
214,life-expectancy-uk-not-falling,Life expectancy in the UK isn’t falling,"UK life expectancies have been growing for more than a century, but growth has slowed down considerably in recent years.",https://www.fullfact.org/media/_versions/crowd_homepage_article.jpg,2019-09-02,https://www.fullfact.org/health/life-expectancy-uk-not-falling/
214,London-muslim-knife-attacks,Muslim knife attacker claim is unfounded and implausible,"A claim that 11,000 of 13,000 knife attacks in London were carried out by Muslim immigrants is unfounded and implausible.",https://www.fullfact.org/media/_versions/degc31-edit_homepage_article.jpg,2019-08-30,https://www.fullfact.org/online/London-muslim-knife-attacks/
214,mps-expenses-claim-lunch-gym,Not all of these claims about what MPs can claim in expenses are correct,The claims about what Iain Duncan Smith can claim in expenses as an MP are not all true.,https://www.fullfact.org/media/_versions/bwtew8_homepage_article.jpg,2019-08-30,https://www.fullfact.org/online/mps-expenses-claim-lunch-gym/
214,vaccines-cancer-studies,There’s no evidence that any current vaccines cause cancer,Vaccines go through a number of trial stages to check they don’t have dangerous side effects.,https://www.fullfact.org/media/_versions/erc8k3_homepage_article.jpg,2019-08-29,https://www.fullfact.org/online/vaccines-cancer-studies/
214,labour-remain-claim-flawed,Claim that 97% of Labour activists support remain alliance is flawed,The claim that 97% of Labour activists want a “Remain alliance” comes from a survey of a pro-remain campaign group. It is not representative of all Labour activists.,https://www.fullfact.org/media/_versions/labour-remain-support_homepage_article.jpg,2019-08-29,https://www.fullfact.org/europe/labour-remain-claim-flawed/
214,permanent-secretary-pension-age,This post about the decision to increase the state pension age needs some context,"Its figures on the pension of the former-permanent secretary to the DWP are correct, his role in the decision making process is less clear cut.",https://www.fullfact.org/media/_versions/pensions_homepage_article.jpg,2019-08-29,https://www.fullfact.org/online/permanent-secretary-pension-age/
