page_index,fact_check_id,fact_check_explanation_title,fact_check_explanation_summary,fact_check_image_url_thumbnail,fact_check_date,fact_check_page_url
422,tube-strikes-are-ticket-offices-almost-unused,Tube strikes: are ticket offices almost unused?,"Last week the Prime Minister told MPs there was ""absolutely no justification"" for the tube strikes, and that it ""makes sense"" to have fewer people staffing ticket offices when, he …",,2014-02-11,https://www.fullfact.org/economy/tube-strikes-are-ticket-offices-almost-unused/
422,child-benefit-how-many-families-are-claiming-children-living-abroad,Child benefit: how many families are claiming for children living abroad?,"With migrants' access to the benefits system a political hot potato, the Daily Express claims that over 40,000 child benefit claims are being made on behalf of children who live …",,2014-02-10,https://www.fullfact.org/immigration/child-benefit-how-many-families-are-claiming-children-living-abroad/
422,second-hand-smoke-what-impact-children-england,Second-hand smoke: what is the impact on children in England?,"MPs are due to vote on a ban on smoking in a car containing anyone under the age of 18. How many children are affected, and what is the impact …",https://www.fullfact.org/media/_versions/ff-wp-files/2014/02/car-medium_homepage_article.jpg,2014-02-10,https://www.fullfact.org/health/second-hand-smoke-what-impact-children-england/
422,how-unusual-are-rape-data-inconsistencies,"How unusual are rape data ""inconsistencies""?","The reputation of crime statistics has taken a few knocks of late, after a committee of MPs heard evidence that figures were often deliberately manipulated to under-report certain crimes. Rape …",,2014-01-31,https://www.fullfact.org/crime/how-unusual-are-rape-data-inconsistencies/
422,labour-set-spending-spree-costing-25-billion,"Is Labour set for a ""spending spree"" costing £25 billion?",The Coalition and Labour have clashed on spending commitments after the next election. But are Labour set for a £25 billion spending spree as the Times suggests?,,2014-01-30,https://www.fullfact.org/economy/labour-set-spending-spree-costing-25-billion/
422,smoking-cars-just-how-toxic-it,Smoking in cars: just how toxic is it?,"Yesterday's decision by the House of Lords to back a Labour amendment that would ban adults from smoking in a car when children are present was big news this morning, …",,2014-01-30,https://www.fullfact.org/health/smoking-cars-just-how-toxic-it/
422,misquoted-and-misunderstood-have-one-four-people-really-had-mental-health-problem,"Misquoted and misunderstood: have ""one in four"" people really had a mental health problem?","What do a government department, a charity, a Royal College and a journal paper all have in common? They've all quoted the same, widely used statistic: one in four people …",,2014-01-29,https://www.fullfact.org/health/misquoted-and-misunderstood-have-one-four-people-really-had-mental-health-problem/
422,how-much-red-tape-has-government-cut,How much 'red tape' has the government cut?,"With the business policy of both Labour and the Coalition under the microscope, the Prime Minister today trumpeted the government's record of supporting small business growth by reducing the burden …",,2014-01-27,https://www.fullfact.org/economy/how-much-red-tape-has-government-cut/
422,can-we-trust-police-and-hospitals-figures,Can we trust police and hospitals figures?,"OPINION: Police crime statistics and figures for hospital waiting times can't be relied upon, we've learned in the past two weeks.",,2014-01-24,https://www.fullfact.org/health/can-we-trust-police-and-hospitals-figures/
422,have-most-british-workers-seen-their-pay-packets-grow-over-past-year,Have most British workers seen their pay packets grow over the past year?,"The ""cost of living crisis"" has been the hot topic in politics for the past few months, but is it all an illusion? Today the government said that, despite Labour …",,2014-01-24,https://www.fullfact.org/economy/have-most-british-workers-seen-their-pay-packets-grow-over-past-year/
422,how-many-people-have-been-depressed,How many people have been depressed?,The Mail this week claimed that half of us have ever been depressed: twice what official estimates suggest. But can we rely on its sources?,,2014-01-23,https://www.fullfact.org/health/how-many-people-have-been-depressed/
422,boom-time-british-workers-are-nine-out-10-jobs-going-brits,Boom time for British workers: are nine out of 10 jobs going to Brits?,"""UK-born nationals account for 92.6% of the rise in employment in the past year"" might not be as good a soundbite as ""nine out of 10 jobs are now going …",,2014-01-22,https://www.fullfact.org/immigration/boom-time-british-workers-are-nine-out-10-jobs-going-brits/
