page_index,fact_check_id,fact_check_explanation_title,fact_check_explanation_summary,fact_check_image_url_thumbnail,fact_check_date,fact_check_page_url
34,chris-preddie-vaccines-strep-A,Covid-19 vaccines are not being used to treat strep A or scarlet fever,"In a Facebook video, Chris Preddie made a number of inaccurate claims about the Covid-19 vaccines.",https://www.fullfact.org/media/_versions/covid_vaccine_homepage_article.jpg,2023-01-17,https://www.fullfact.org/online/chris-preddie-vaccines-strep-A/
34,missing-autistic-boy-brayden,Facebook post about missing autistic boy and his dog is a hoax,The post includes a picture of a boy who it says is from Derbyshire and called Brayden. In fact the picture shows an American boy called Kai seven years ago.,https://www.fullfact.org/media/_versions/16_jan_2023_mike-fox-8didcr5uljq-unsplash_homepage_article.jpg,2023-01-16,https://www.fullfact.org/online/missing-autistic-boy-brayden/
34,climate-change-covid-vaccines,Instagram post misrepresents study linking climate change and diseases,"Research linking climate change to strokes, dementia and migraines is not a cover up for Covid-19 vaccine harms, as Instagram user claims.",https://www.fullfact.org/media/_versions/climate_change_image_homepage_article.jpg,2023-01-16,https://www.fullfact.org/health/climate-change-covid-vaccines/
34,missing-dog-truck-worthing,Image of dog ‘hit by truck’ in Worthing was taken in 2018,Image of dog ‘hit by truck’ in Worthing was taken in 2018,https://www.fullfact.org/media/_versions/fotor_2023-1-16_15_24_3_homepage_article.png,2023-01-16,https://www.fullfact.org/online/missing-dog-truck-worthing/
34,buzz-aldrin-moon-landing-interview,Buzz Aldrin didn’t ‘admit’ he never went to the Moon,"A clip from a 2015 interview has been liked more than 40,000 times on Instagram.",https://www.fullfact.org/media/_versions/buzz_aldrin_and_the_u.s._flag_on_the_moon_-_gpn-2001-000012_(1)_homepage_article.jpg,2023-01-16,https://www.fullfact.org/online/buzz-aldrin-moon-landing-interview/
34,bbc-malhotra-vaccines-excess-deaths,Excess deaths would be higher without Covid-19 vaccines,"Dr Aseem Malhotra told the BBC that mRNA vaccines were “a likely contributing factor” to excess deaths in the UK. But the vaccines will have limited them, by preventing tens …",https://www.fullfact.org/media/_versions/13_jan_2023_screenshot_2023-01-13_at_16.00.15_homepage_article.jpg,2023-01-13,https://www.fullfact.org/health/bbc-malhotra-vaccines-excess-deaths/
34,nasuwt-neu-strike-ballot-tweet,Claim ‘nine in 10’ teachers voted to strike is misleading,Teaching union NASUWT claimed that nine in 10 of its members voted to strike.,https://www.fullfact.org/media/_versions/sebastien-bonneval-uipfy1umamw-unsplash_(1)_(1)_homepage_article.jpg,2023-01-13,https://www.fullfact.org/education/nasuwt-neu-strike-ballot-tweet/
34,woman-coma-hospital-facebook-appeal,Fake appeal to identify woman in ‘coma’ circulating on Facebook,"A social media post falsely claims an unidentified young woman was “mugged, stabbed and left for dead on the roadside”.",https://www.fullfact.org/media/_versions/stephen-andrews-gwgfpdxisis-unsplash_(1)_(1)_homepage_article.jpg,2023-01-13,https://www.fullfact.org/online/woman-coma-hospital-facebook-appeal/
34,diane-abbott-clarkson-donelan,Diane Abbott misquotes statement from Michelle Donelan,A tweet from the Labour MP implies the opposite of what the culture secretary actually said.,https://www.fullfact.org/media/_versions/portrait_(2)_homepage_article.jpeg,2023-01-13,https://www.fullfact.org/news/diane-abbott-clarkson-donelan/
34,missing-child-tyler-miller,Fake post about child ‘missing’ after baseball practice circulating online,A post about an allegedly missing child named Tyler Miller in Lincoln has been shared on social media using a picture of an Australian girl.,https://www.fullfact.org/media/_versions/jess-zoerb-74vuloqolrk-unsplash_(1)_homepage_article.jpg,2023-01-13,https://www.fullfact.org/online/missing-child-tyler-miller/
34,sunset-uk-39-days,A 7pm sunset in the UK is more than 39 days away,The sun will set after 7pm when the clocks go forward on 26 March.,https://www.fullfact.org/media/_versions/fotor_2023-1-13_16_13_35_homepage_article.png,2023-01-13,https://www.fullfact.org/online/sunset-uk-39-days/
34,alister-jack-scotland-opinion-eu-membership,Public opinion in Scotland does support EU membership,Alister Jack told the House of Commons that there is “no desire in Scotland” for EU membership. Opinion polls suggest otherwise.,https://www.fullfact.org/media/_versions/12_jan_2023_adam-wilson-zsv7ceb46li-unsplash_homepage_article.jpg,2023-01-12,https://www.fullfact.org/scotland/alister-jack-scotland-opinion-eu-membership/
