page_index,fact_check_id,fact_check_explanation_title,fact_check_explanation_summary,fact_check_image_url_thumbnail,fact_check_date,fact_check_page_url
268,are-computers-getting-better-humans-reading,Are computers getting better than humans at reading?,"Computers aren't getting better than humans at reading. “Even elementary school reading comprehensions are harder” than the test computers passed, says the test’s creator.",https://www.fullfact.org/media/_versions/ai-reading-human_homepage_article.jpg,2018-01-30,https://www.fullfact.org/economy/are-computers-getting-better-humans-reading/
268,parents-paying-free-nursery-places,Are parents paying for free nursery places?,28% of childcare providers responding to a survey said parents receiving 30 hours free childcare (under a government scheme) may be paying for additional hours or services.,https://www.fullfact.org/media/_versions/parents-paying-free-childcare_homepage_article.jpg,2018-01-29,https://www.fullfact.org/education/parents-paying-free-nursery-places/
268,who-owns-britains-trains-energy-postal,"Who owns Britain’s trains, energy and postal service?","Some providers of UK utilities like energy, post and rail have links with foreign governments",https://www.fullfact.org/media/_versions/utilities-pic_homepage_article.jpg,2018-01-29,https://www.fullfact.org/economy/who-owns-britains-trains-energy-postal/
268,nhs-scotland-spending,NHS Scotland: how much is being spent?,"NHS Scotland spending is planned to increase by £2 billion, accounting for projected inflation, between 2006/07 and 2018/19.",https://www.fullfact.org/media/_versions/scottish-nhs-pic_homepage_article.jpg,2018-01-26,https://www.fullfact.org/health/nhs-scotland-spending/
268,scotland-england-public-services-spending,Scotland spends 20% more per head on public services than England,"An increasing proportion of the Scottish government’s budget comes from taxes raised in Scotland, rather than the block grant.",https://www.fullfact.org/media/_versions/barnett_homepage_article.jpg,2018-01-26,https://www.fullfact.org/economy/scotland-england-public-services-spending/
268,crime-england-and-wales,Crime in England and Wales,Crime as experienced and recounted by adults is falling in general and has been since the mid-1990s.,https://www.fullfact.org/media/_versions/crime_scene_homepage_article.jpg,2018-01-25,https://www.fullfact.org/crime/crime-england-and-wales/
268,fiddled-accident-emergency-statistics,Fiddled A&E statistics?,Unpublished guidance to NHS Trusts has raised questions about whether A&E statistics can be trusted.,https://www.fullfact.org/media/_versions/corbyn_uksa_claim_pic_homepage_article.jpg,2018-01-24,https://www.fullfact.org/health/fiddled-accident-emergency-statistics/
268,number-nurses-midwives-uk,The number of nurses and midwives in the UK,How many nurses work in the UK and what kind of work do they do? We took a look.,https://www.fullfact.org/media/_versions/featured-image-for-nurses-supercheck_homepage_article.jpg,2018-01-23,https://www.fullfact.org/health/number-nurses-midwives-uk/
268,why-was-pfi-so-popular-2000s,Why was PFI so popular in the 2000s?,"PFIs were widely seen as the only viable option for funding construction projects among some public bodies in the 2000s, and used across government departments.",https://www.fullfact.org/media/_versions/labour_pfi_policy_pic_homepage_article.jpg,2018-01-19,https://www.fullfact.org/economy/why-was-pfi-so-popular-2000s/
268,eu-nurses,Where have all the (EU) nurses gone?,In the year to September 2017 the number of nurses from the EU leaving the NHS in England outweighed those joining it for the first time in at least five …,https://www.fullfact.org/media/,2018-01-19,https://www.fullfact.org/health/eu-nurses/
268,uk-spending-security-calais,How much is the UK spending on security at Calais?,The UK and France have cooperated on border controls around French ports for years. How much do we spend on doing so?,https://www.fullfact.org/media/_versions/calais-spending-pic_homepage_article.jpg,2018-01-19,https://www.fullfact.org/immigration/uk-spending-security-calais/
268,uk-france-defence,The UK and France are the biggest defence spenders in Europe,Which countries in Europe spend the most on defence?,https://www.fullfact.org/media/_versions/defence_spending_pic_homepage_article.jpg,2018-01-19,https://www.fullfact.org/economy/uk-france-defence/
