page_index,fact_check_id,fact_check_explanation_title,fact_check_explanation_summary,fact_check_image_url_thumbnail,fact_check_date,fact_check_page_url
373,gcse-and-level-reform-are-new-qualifications-returning-gold-standard-assessment,GCSE and A Level reform: are the new qualifications returning a 'gold standard' of assessment?,"GCSEs are being reformed with the intention that they'll be ""more challenging so pupils are better prepared for further academic or vocational study, or for work"".",https://www.fullfact.org/media/_versions/_versions/school-exams-homepage-size_social_media_homepage_article.jpg,2015-05-01,https://www.fullfact.org/education/gcse-and-level-reform-are-new-qualifications-returning-gold-standard-assessment/
373,election-2015-education,Election 2015: Education,This article has been updated. A quarter of people say education will be very important to them in making their decision about who to vote for in the General Election. …,,2015-04-30,https://www.fullfact.org/education/election-2015-education/
373,election-2015-economy,Election 2015: The Economy,We usually measure the performance of the UK economy by looking at Gross Domestic Product (GDP). This measures the value of all the final goods and services produced within the …,,2015-04-30,https://www.fullfact.org/economy/election-2015-economy/
373,election-2015-health,Election 2015: Health,Polls consistently put health care as one of the most important issues helping the public decide who to vote for in the General Election. Here's our rundown of the claims …,,2015-04-30,https://www.fullfact.org/health/election-2015-health/
373,election-2015-taxes-and-cost-living,Election 2015: Taxes and the Cost of Living,"Most of the government's tax revenue comes from income tax, national Insurance and VAT. In 2015/16, most UK taxpayers don't have to pay tax on the first £10,600 of their …",,2015-04-30,https://www.fullfact.org/economy/election-2015-taxes-and-cost-living/
373,key-claims-conservatives-manifesto-launch,Key claims from the Conservatives' manifesto launch,"The Conservatives have published their election manifesto. We've taken a look at their claims on the economy, jobs, taxes, and the NHS, taken from David Cameron's speech as the manifesto …",,2015-04-30,https://www.fullfact.org/economy/key-claims-conservatives-manifesto-launch/
373,key-claims-labours-manifesto-launch,Key claims from Labour's manifesto launch,"The Labour Party has made its case for winning the next election, launching its manifesto today. We've looked at their claims on borrowing, job insecurity, house building, immigration and social …",,2015-04-30,https://www.fullfact.org/economy/key-claims-labours-manifesto-launch/
373,key-claims-liberal-democrat-manifesto-launch,Key claims from the Liberal Democrat manifesto launch,"The Liberal Democrats have launched their election manifesto. We've checked their claims on the economy, health spending, mental health and apprenticeships, taken from Nick Clegg's speech at the manifesto launch, …",,2015-04-30,https://www.fullfact.org/economy/key-claims-liberal-democrat-manifesto-launch/
373,bbc-question-time-deficit-uk-and-greece,BBC Question Time: deficit of UK and Greece,"""We inherited a deficit forecast to be worse than Greece's"" — David Cameron, 26 March 2015 ""The budget deficit was forecast to be bigger than the budget deficit in Greece"" …",,2015-04-30,https://www.fullfact.org/economy/bbc-question-time-deficit-uk-and-greece/
373,key-claims-ukip-manifesto-launch,Key claims from the UKIP manifesto launch,"UKIP pitched up in Thurrock today, where Nigel Farage and Suzanne Evans delivered speeches launching the party's general election manifesto. We've looked at some of the headline claims on Europe, …",,2015-04-30,https://www.fullfact.org/europe/key-claims-ukip-manifesto-launch/
373,election-2015-jobs,Election 2015: Jobs,"There are now just over 31 million people in work. 73.4% of people aged 16-64 are employed, the highest rate since records began. And 1.84 million people are unemployed, giving …",,2015-04-30,https://www.fullfact.org/economy/election-2015-jobs/
373,election-2015-immigration,Election 2015: Immigration,"Immigration is seen as the most important single issue facing Britain today. Most people are opposed to immigration in general, although if you dig a bit deeper people are more …",,2015-04-30,https://www.fullfact.org/immigration/election-2015-immigration/
