page_index,fact_check_id,fact_check_explanation_title,fact_check_explanation_summary,fact_check_image_url_thumbnail,fact_check_date,fact_check_page_url
332,new-house-every-four-minutes-due-immigration,Do we need a new house every four minutes because of immigration?,"This is plausible, although we can’t be certain about immigrants’ housing needs and there’s not enough clear research that would give us better figures.",https://www.fullfact.org/media/_versions/house-every-four-minutes_homepage_article.jpg,2016-06-10,https://www.fullfact.org/immigration/new-house-every-four-minutes-due-immigration/
332,has-uk-created-more-jobs-rest-eu-combined,Has the UK created more jobs than the rest of the EU combined?,"It's true that Britain has seen a larger net increase in employment than the rest of the EU combined, and that Yorkshire has seen a larger net increase in employment …",https://www.fullfact.org/media/_versions/maths_homepage_article.jpg,2016-06-09,https://www.fullfact.org/europe/has-uk-created-more-jobs-rest-eu-combined/
332,have-5000-jihadis-come-eu,"Have 5,000 jihadis come into the EU?","Claims that there are 5,000 terrorists loose in Europe have been attributed to the director of Europol, the EU law enforcement agency. He says otherwise.",https://www.fullfact.org/media/_versions/europol-eu-facebook_homepage_article.jpg,2016-06-09,https://www.fullfact.org/europe/have-5000-jihadis-come-eu/
332,how-much-does-eu-spend-promoting-itself,How much does the EU spend on promoting itself?,Business for Britain says that up to €3.9 billion of the 2014 EU budget could have been spent on self-promotion and propaganda. Is this accurate?,https://www.fullfact.org/media/_versions/ff-wp-files/2015/08/Facebook-image_homepage_article.jpg,2016-06-09,https://www.fullfact.org/europe/how-much-does-eu-spend-promoting-itself/
332,ask-full-fact-ttip-or-out,Ask Full Fact: TTIP in or out?,"If the UK votes to remain in the EU then we will be covered by TTIP, unless it is blocked. If we leave then we won't be part of the …",https://www.fullfact.org/media/_versions/trade_rules_homepage_article.jpg,2016-06-09,https://www.fullfact.org/europe/ask-full-fact-ttip-or-out/
332,minimum-wage-workers-rights-and-eu-prime-ministers-questions-factchecked,"Minimum wage, workers' rights and the EU: Prime Minister's Questions, factchecked","We've factchecked claims from Prime Minister's Questions on the minimum wage, workers' rights and the EU.",https://www.fullfact.org/media/_versions/pmqs-dispatch-box-social_homepage_article.jpg,2016-06-08,https://www.fullfact.org/europe/minimum-wage-workers-rights-and-eu-prime-ministers-questions-factchecked/
332,uk-law-what-proportion-influenced-eu,UK law: What proportion is influenced by the EU?,"We often see conflicting figures on the percentage of UK laws that come from the EU. There's no one definitive answer, and many ways of calculating this.",https://www.fullfact.org/media/_versions/laws_homepage_article.jpg,2016-06-08,https://www.fullfact.org/europe/uk-law-what-proportion-influenced-eu/
332,what-would-brexit-mean-criminal-justice,What would Brexit mean for criminal justice?,"Criminal law expert J.R. Spencer explains how the EU affects criminal justice in the UK, and how leaving the EU might change things.",https://www.fullfact.org/media/_versions/europol-eu-facebook_homepage_article.jpg,2016-06-08,https://www.fullfact.org/europe/what-would-brexit-mean-criminal-justice/
332,leaving-eu-why-do-economic-forecasts-differ,Leaving the EU: why do the economic forecasts differ?,The EU referendum debate has seen a range of claims about the future. Why do the different forecasts make different predictions?,https://www.fullfact.org/media/_versions/network_homepage_article.jpg,2016-06-07,https://www.fullfact.org/economy/leaving-eu-why-do-economic-forecasts-differ/
332,ten-things-know-about-economic-models,Ten things to know about economic models,Ten things you should know about economic forecasts and economic predictions.,https://www.fullfact.org/media/_versions/network_homepage_article.jpg,2016-06-07,https://www.fullfact.org/economy/ten-things-know-about-economic-models/
332,who-can-vote-eu-referendum,Who can vote in the EU referendum?,This series of articles answers the most popular Google searches about the EU referendum on 23 June.,https://www.fullfact.org/media/_versions/polling-station-voting-facebook_homepage_article.jpg,2016-06-07,https://www.fullfact.org/europe/who-can-vote-eu-referendum/
332,renegotiating-ever-closer-union,"Renegotiating ""ever closer union""","Dropping our EU treaty commitment to ""ever closer union"" - as David Cameron says he wants to do - may have a political impact, but no direct legal effect.",https://www.fullfact.org/media/_versions/ff-wp-files/2015/05/eu31_homepage_article.jpg,2016-06-07,https://www.fullfact.org/europe/renegotiating-ever-closer-union/
