page_index,fact_check_id,fact_check_explanation_title,fact_check_explanation_summary,fact_check_image_url_thumbnail,fact_check_date,fact_check_page_url
141,yellow-card-astrazeneca-reactions,There is no evidence that people are dying from the Covid-19 vaccine,"Some deaths and serious events have been recorded after vaccination, but none because of it so far",https://www.fullfact.org/media/_versions/2ehxfy3_2_mar_2021_homepage_article.jpg,2021-03-02,https://www.fullfact.org/online/yellow-card-astrazeneca-reactions/
141,keir-starmer-self-isolating,Are 3 in 10 people failing to isolate?,Keir Starmer’s claim about self-isolation comes with many caveats.,https://www.fullfact.org/media/_versions/starmer3feb_homepage_article.png,2021-03-02,https://www.fullfact.org/health/keir-starmer-self-isolating/
141,coronavirus-job-loss-guardian,Guardian report on public opinion about job losses needs context,"A survey found 47% of the population think job performance is an important factor in recent job losses, not necessarily the main reason.",https://www.fullfact.org/media/_versions/jobcentre-plus-glasgow-facebook_homepage_article.jpg,2021-03-01,https://www.fullfact.org/economy/coronavirus-job-loss-guardian/
141,agenda-2030,Agenda 2030 conspiracy just describes UN sustainability goals,There is no evidence that Covid-19 is being used to usher in rules that will enslave humanity as part of Agenda 2030.,https://www.fullfact.org/media/_versions/2e6m2ap_(1)_homepage_article.jpg,2021-03-01,https://www.fullfact.org/online/agenda-2030/
141,vitamin-d-covid-evidence,The link between vitamin D and Covid-19 is complex,Some studies have shown an association between vitamin D and coronavirus infections.,https://www.fullfact.org/media/_versions/vitd_homepage_article.jpg,2021-03-01,https://www.fullfact.org/health/vitamin-d-covid-evidence/
141,ppe-disposal-guidance,Government advise special precautions for disposing of infectious PPE,In some places such as hospitals PPE is also disposed of as clinical waste.,https://www.fullfact.org/media/_versions/mask_pic_homepage_article.jpg,2021-02-26,https://www.fullfact.org/online/ppe-disposal-guidance/
141,european-flag-scotland,Nicola Sturgeon has not banned the Union Flag from Scottish government buildings,But she has instructed that the European flag be flown on a daily basis.,https://www.fullfact.org/media/_versions/j64df2_(1)_homepage_article.jpg,2021-02-26,https://www.fullfact.org/online/european-flag-scotland/
141,fake-metro-front-page,A fake Metro cover shares false vaccine information,The real front page of the Metro on 16 February was completely different.,https://www.fullfact.org/media/_versions/f0f644_26_feb_2021_homepage_article.jpg,2021-02-26,https://www.fullfact.org/online/fake-metro-front-page/
141,vaccine-infection-illness,There is evidence vaccines reduce risk of Covid-19 illness,Being ill with Covid-19 and getting infected by the virus that causes it are not the same thing.,https://www.fullfact.org/media/_versions/2bhmxf1_(1)_homepage_article.jpg,2021-02-26,https://www.fullfact.org/online/vaccine-infection-illness/
141,Sids-vaccines,No evidence for drop in US sudden infant death syndrome cases,A Facebook post claims SIDS cases have fallen in the US by using a dataset which collects reports of a tiny fraction of the total.,https://www.fullfact.org/media/_versions/w3ckrh_edit_homepage_article.jpg,2021-02-25,https://www.fullfact.org/online/Sids-vaccines/
141,no-evidence-boris-johnson-said-he-wanted-to-lop-the-heads-off-of-smelly-peasants,No evidence Boris Johnson said he wanted to “lop the heads off of smelly peasants”,A Facebook post claimed Boris Johnson said he’d like to live in the middle ages so he could behead “smelly peasants”.,https://www.fullfact.org/media/_versions/johnson-2012-19062019_homepage_article.jpg,2021-02-25,https://www.fullfact.org/online/no-evidence-boris-johnson-said-he-wanted-to-lop-the-heads-off-of-smelly-peasants/
141,sheep-dye,"Some farmers dye their sheep, but a photo of a neon flock has been edited",This old mock-up goes viral all the time.,https://www.fullfact.org/media/_versions/fkj77p_(1)_homepage_article.jpg,2021-02-25,https://www.fullfact.org/online/sheep-dye/
