page_index,fact_check_id,fact_check_explanation_title,fact_check_explanation_summary,fact_check_image_url_thumbnail,fact_check_date,fact_check_page_url
505,will-bonfire-quangos-save-taxpayers-30-billion-over-current-parliament,Will the 'bonfire of the Quangos' save taxpayers £30 billion over the current parliament?,The impact of the Government's 'bonfire of the quangos' on the public purse has been hotly contested in recent months. In January the Public Administration Select Committee suggested that in …,,2011-03-17,https://www.fullfact.org/news/will-bonfire-quangos-save-taxpayers-30-billion-over-current-parliament/
505,mayors-transport-crime-briefing-risks-damaging-public-trust-statistics-watchdog-warns,"Mayor's transport crime briefing risks ""damaging public trust"" in statistics, watchdog warns","The UK Statistics Authority has written to London Mayor Boris Johnson to criticise his use of transport crime figures, after Full Fact pointed out that they were being used in …",,2011-03-16,https://www.fullfact.org/news/mayors-transport-crime-briefing-risks-damaging-public-trust-statistics-watchdog-warns/
505,welfare-reform-bill-second-reading-facts,Welfare Reform Bill Second Reading: the facts,"For the past couple of weeks, Full Fact has been running a campaign to ensure that inaccuracies that we've spotted in the press on welfare and benefit stories don't find …",,2011-03-10,https://www.fullfact.org/news/welfare-reform-bill-second-reading-facts/
505,sen-green-paper-correctly-reported-thanks-full-fact,"SEN Green Paper correctly reported, thanks to Full Fact",We are pleased finally to be able to report that the Daily Mail has corrected the record on its reporting of how many children are misdiagnosed with Special Educational Needs …,,2011-03-09,https://www.fullfact.org/news/sen-green-paper-correctly-reported-thanks-full-fact/
505,how-fast-nhs-executive-pay-growing,How fast is NHS executive pay growing?,The Daily Mail has claimed that NHS chief executives have seen their pay increase by 50 per cent over the past five years. Is this really what the figures show?,,2011-02-25,https://www.fullfact.org/news/how-fast-nhs-executive-pay-growing/
505,sicknote-culture-longer-term-view,Sicknote culture: A longer term view,Britain's 'sicknote culture' has hit the headlines in recent weeks. Last week it was reported that the amount of days leave taken by Whitehall workers amounted to a sick leave …,,2011-02-24,https://www.fullfact.org/news/sicknote-culture-longer-term-view/
505,are-councils-employing-hopscotch-teachers-asian-women,Are councils employing hopscotch teachers for Asian women?,"Daily Mail columnist Richard Littlejohn yesterday attacked wasteful local councils for hiring staff to fill ""non-jobs"". But did Haringey Council really employ a hopscotch teacher for Asian women?",,2011-02-16,https://www.fullfact.org/news/are-councils-employing-hopscotch-teachers-asian-women/
505,life-expectancy-lower-merthyr-tydfil-haiti,Is life expectancy lower in Merthyr Tydfil than Haiti?,Several papers reports the shocking statistic that men on one Merthyr Tydfil estate could on average expect less years of life than people in Haiti. Upon scrutiny this is not …,,2011-02-14,https://www.fullfact.org/news/life-expectancy-lower-merthyr-tydfil-haiti/
505,incapacity-benefit-what-papers-mean-fit-work,Incapacity Benefit: What the papers mean by 'fit to work',Several newspapers report the most recent statistics from DWP assessing the capability of Incapacity Benefit claimants for work. However their definition of 'fit to work' might not be shared by …,,2011-02-11,https://www.fullfact.org/news/incapacity-benefit-what-papers-mean-fit-work/
505,labours-record-welfare-liam-byrne-fact-check,Labour's record on welfare: Liam Byrne fact-check,In his first speech as Shadow Work and Pensions Secretary Liam Byrne offered some numbers in defence of the last Government's effort helping people off welfare. But did all his …,,2011-02-10,https://www.fullfact.org/news/labours-record-welfare-liam-byrne-fact-check/
505,ft-agrees-correct-foreign-student-claim,FT agrees to correct foreign student claim,"Criticising plans to limit the number of overseas students on sub-degree courses, the paper erroneously claimed that half of these people go on to university. After Full Fact took a …",,2011-02-08,https://www.fullfact.org/news/ft-agrees-correct-foreign-student-claim/
505,cost-eu-can-we-count-express-estimates,Cost of the EU: Can we count on Express estimates,In the third article looking at the Express' EU supplement called 'Get Britain out of the EU' we investigate the different approaches that Express contributors have used to cost EU …,,2011-02-01,https://www.fullfact.org/news/cost-eu-can-we-count-express-estimates/
